Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield
513,Rajbari,Kharif 1,25.0,70.0,Green Papaya,June,June To August,August To September,6127.0,30,20.0,80,60,0.3871508152866756,1.1079818867353282,0.3959369007603412,15.876646518970118,0.3398006690970099,0.420965323158295,0.2441449981923793,0.0749241300790676,0.1768203249659156,0.2204943571128681,934.6542363471866,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal,Loamy,0.2453,0.2717,0.0264,1.1104,Optimal,558.92,42.5,2.47672131147541,6.36,19.09,High Risk,1,28.672168358778265,1,0,11.943469785575047
231,Barguna,Kharif 1,16.0,67.5,Beans,June,July To Nov,Nov To April,335.0,22,10.0,75,60,0.3400944340931947,1.011381109243394,0.3794433587583897,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,2.47,29.164167166566685,25.10497900419916,45.73085382923415,1.27,10.19,Optimal,Loamy,0.3735,0.4155,0.042,1.1428,Optimal,875.14,5.0,2.7315573770491803,5.38,30.71,Moderate Risk,0,28.99019063702667,0,0,1.4502164502164503
7,Chuadanga,Kharif 1,32.5,65.0,Taramind,February,March To April,February To May,56.0,40,25.0,80,50,0.397517595390787,1.1025532844700892,0.4143599599964722,12.141654731308794,0.3767654432604054,0.4685908909016339,0.3129435337540583,0.0660946330227888,0.1556473571475756,0.1754264734335172,795.207891150735,6.07,20.18,1.46,38.893889388938895,18.381838183818385,42.72427242724272,1.3,13.81,Optimal,Loamy,0.1755,0.2328,0.0573,1.4239,Moderate,392.57,42.5,2.6054918032786887,6.9,13.16,High Risk,1,31.136102007156467,1,0,8.0
120,Barguna,Kharif 1,20.0,80.0,Lady’S Finger,April,May To June,June To Sep,243.0,30,10.0,85,75,0.3400944340931947,1.011381109243394,0.3794433587583897,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,2.47,29.164167166566685,25.10497900419916,45.73085382923415,1.27,10.19,Optimal,Loamy,0.3784,0.4123,0.0338,1.1181,Optimal,875.14,5.0,2.7315573770491803,5.38,30.71,Moderate Risk,0,28.99019063702667,0,0,2.025
40975,Rajshahi,Kharif 2,22.5,75.0,Rape & Mustard,October,Nov To Feb,Feb To April,23017.0,30,15.0,85,65,0.3563813592729477,1.3208613205386208,0.4748371814211092,25.19404314190633,0.3920708820527109,0.5638042771009885,0.2171911759580277,0.1526839228943546,0.3466131011429607,0.3894293860716425,755.9178007491287,6.11,18.59,1.58,36.23275344931013,17.786442711457706,45.98080383923215,1.29,11.76,Optimal,Loamy,0.1902,0.2372,0.047,1.2984,Moderate,772.89,8.0,2.2247154471544714,8.45,27.46,Moderate Risk,0,28.688716453731278,0,0,0.5617327638804149
115,Joypurhat,Kharif 1,25.0,72.5,Kakrol,April,May To July,July To Sep,569.0,30,20.0,85,60,0.3438456691994292,1.0844473035986426,0.3719028221424245,21.08293404878098,0.3375734003488499,0.5481632788078854,0.1336078370665993,0.1762633127239135,0.4145554417412861,0.522148109246055,982.3190881122628,6.47,12.9,1.27,38.49154746423927,21.60648194458338,39.90197059117735,1.31,10.15,Optimal,Loamy,0.2434,0.262,0.0187,1.1361,Optimal,596.69,42.5,2.2068032786885245,6.02,20.44,High Risk,1,29.05496483244167,1,0,4.947826086956522
14096,Magura,Rabi,20.0,67.5,Onion,October,Nov To March,March To April,57080.0,25,15.0,70,65,0.3065043504351558,0.9848505305134854,0.4399437379158898,12.33254994747174,0.4678012994245231,0.5805999045721482,0.3856792337217167,0.0846506378114475,0.1949206708504314,0.1809542596730333,760.7261235554363,5.92,22.91,1.96,30.113011301130115,20.69206920692069,49.19491949194919,1.28,11.68,Optimal,Loamy,0.2208,0.2721,0.0513,1.2895,Optimal,101.19,0.0,1.4094166666666663,4.93,5.26,Low Risk,0,25.868687235436823,0,0,4.0493757094211125
20,Panchagar,Kharif 1,20.5,72.5,Date Palm,April,April To May,Feb To March,21.0,35,6.0,85,60,0.358132422498139,1.2019893382254303,0.3936514907714961,20.56698645745927,0.29635291061792,0.5473277632011888,0.194460217324899,0.1685291357776512,0.3528675458762898,0.5686771742050862,876.4432697540432,5.88,18.49,1.72,30.85308530853085,26.88268826882688,42.26422642264226,1.29,10.74,Optimal,Loamy,0.1874,0.2151,0.0277,1.1599,Moderate,1568.31,17.0,1.619344262295082,6.43,57.7,High Risk,0,30.231101290865357,0,0,1.05
99,Cumilla,Kharif 2,30.0,80.0,Jamrul,June,July To August,June To September,296.0,35,25.0,90,70,0.3868411497184607,1.545168983210615,0.5420332251019672,25.322732836221068,0.4605553784972233,0.6332118144284202,0.2342026799041616,0.2007749122736068,0.3990091345242586,0.435940869757571,655.347146304121,5.39,19.73,1.67,36.13277344531094,26.684663067386527,37.18256348730254,1.3,11.81,Acidic,Loamy,0.3504,0.3425,-0.0079,0.9747,Optimal,1132.38,0.0,1.6701626016260165,5.92,41.2,Low Risk,0,28.593361148194106,0,0,2.98989898989899
1002,Cumilla,Kharif 2,30.0,75.0,Green Palmyra,April,August To October,May,1834.0,35,25.0,90,60,0.3868411497184607,1.545168983210615,0.5420332251019672,25.322732836221068,0.4605553784972233,0.6332118144284202,0.2342026799041616,0.2007749122736068,0.3990091345242586,0.435940869757571,655.347146304121,5.39,19.73,1.67,36.13277344531094,26.684663067386527,37.18256348730254,1.3,11.81,Acidic,Loamy,0.1831,0.2118,0.0286,1.239,Moderate,1132.38,0.0,1.6701626016260165,5.92,41.2,Low Risk,0,28.593361148194106,0,0,1.8303393213572852
150,Khagrachari,Kharif 1,30.0,80.0,Ripe Papaya,April,April To May,April To May,2404.0,35,25.0,90,70,0.4956586110086041,2.265935570581182,0.5228791156108306,17.051875892082368,0.3697962537434924,0.5632408079214678,0.2320701094515291,0.14018144256032,0.3311706984699387,0.3790775086043904,845.5260138827657,5.58,13.79,1.33,32.68326832683268,28.852885288528853,38.46384638463846,1.27,10.36,Optimal,Loamy,0.2308,0.2526,0.0218,1.12,Optimal,1145.52,22.0,0.2070491803278688,0.99,42.59,High Risk,1,29.37778015570888,0,0,16.026666666666667
101,Lalmonirhat,Kharif 2,18.0,66.5,Carrot,October,Nov To Feb,March,386.0,21,15.0,86,47,0.409218792036381,1.5067411491418403,0.4963261746491614,25.316491760611136,0.4450000143317077,0.6005631769723303,0.2845360775211245,0.1290602255770356,0.3160270994512058,0.2900229694842949,697.8417930736713,5.71,24.92,3.2150000000000003,32.920123962811154,35.64930520843747,31.43057082875137,1.29,7.22,Optimal,Loamy,0.1904,0.2017,0.0113,1.0832,Moderate,993.02,0.0,1.8404878048780489,5.77,35.74,Low Risk,0,28.136428871669807,0,0,3.8217821782178216
3856,Chandpur,Kharif 2,22.5,75.0,Rape & Mustard,October,Nov To Feb,Feb To April,1696.0,30,15.0,85,65,0.3515247069179935,2.121323065539219,0.5897385880213906,25.29765972229532,0.3847598306164498,0.5270362529660546,0.2156911286424974,0.1578404010992369,0.3113451243235572,0.4102309766753719,722.3182781172522,5.52,31.68,3.2150000000000003,32.55,28.9,38.55,1.26,9.13,Optimal,Loamy,0.22,0.2621,0.042,1.2842,Optimal,1311.38,0.0,2.389512195121952,7.82,47.08,Low Risk,0,27.55951730009292,0,0,0.4398340248962655
42,Gopalganj,Kharif 1,25.0,72.5,Kakrol,April,May To July,July To Sep,72.0,30,20.0,85,60,0.3918208716046002,1.5526751123621656,0.4636877726001389,12.29173482224112,0.3681142784324873,0.3983745038075617,0.3497550691217142,0.0211936561468901,0.0486194346858474,0.0575735780669454,878.6298459145404,5.59,29.57,2.31,33.103379324135176,25.10497900419916,41.79164167166567,1.25,12.8,Optimal,Loamy,0.4333,0.6724,0.2391,1.6985,Optimal,668.3100000000001,42.5,2.5653278688524592,6.27,23.06,High Risk,1,29.11382433087897,1,0,1.7142857142857142
700,Jhenaidah,Rabi,20.0,60.0,Boroi,October,December To February,February To March,2147.0,25,15.0,70,50,0.3290742407760618,1.0952096464822652,0.475462031926038,11.960077309358333,0.4873736737659019,0.6072717913709762,0.3797805611465307,0.097682578161477,0.2274912302244455,0.2004264559607635,689.0704221881782,6.21,20.84,1.65,30.96,16.69,52.35,1.26,12.62,Optimal,Loamy,0.2305,0.2707,0.0402,1.229,Optimal,101.19,0.0,1.4094166666666663,4.93,5.26,Low Risk,0,25.42065100603844,0,0,3.067142857142857
181306,Coxsbazar,Kharif 2,26.0,72.5,Aman,June,July To Oct,Nov To Dec,201325.0,40,12.0,85,60,0.4447914276632672,2.359765857396124,0.5935257315745871,25.38047283738881,0.4373247754173341,0.5920513052550939,0.2866525849958106,0.1418742631706814,0.3053987202592833,0.3244139622213089,639.3646638507321,6.29,16.93,1.27,39.97600239976003,17.378262173782623,42.64573542645736,1.32,13.32,Optimal,Loamy,0.3175,0.3292,0.0117,1.0561,Optimal,2423.67,0.0,3.3356910569105693,10.625,85.19,Low Risk,0,28.39898063183824,0,1,1.1104155405778078
550,Magura,Rabi,22.5,60.0,Chili,October,Nov To March,March To April,533.0,30,15.0,70,50,0.3065043504351558,0.9848505305134854,0.4399437379158898,12.33254994747174,0.4678012994245231,0.5805999045721482,0.3856792337217167,0.0846506378114475,0.1949206708504314,0.1809542596730333,760.7261235554363,5.92,22.91,1.96,30.113011301130115,20.69206920692069,49.19491949194919,1.28,11.68,Optimal,Loamy,0.2208,0.2721,0.0513,1.2895,Optimal,101.19,0.0,1.4094166666666663,4.93,5.26,Low Risk,0,25.868687235436823,0,0,0.9690909090909092
300,Rajbari,Kharif 1,29.0,67.5,Guava,April,April To May,June,1755.0,35,23.0,85,50,0.3871508152866756,1.1079818867353282,0.3959369007603412,15.876646518970118,0.3398006690970099,0.420965323158295,0.2441449981923793,0.0749241300790676,0.1768203249659156,0.2204943571128681,934.6542363471866,5.84,28.05,3.2150000000000003,30.96,22.82,46.22,1.25,6.96,Optimal,Loamy,0.2086,0.2495,0.0409,1.2463,Moderate,558.92,42.5,2.47672131147541,6.36,19.09,High Risk,1,28.672168358778265,1,0,5.85
1387,Chuadanga,Kharif 2,30.0,70.0,Mug,February,March To May,May,791.0,35,25.0,80,60,0.4131139884918778,1.3636667075719693,0.5158074791562254,24.467903695208,0.4319744474616394,0.6058950868858013,0.1390385944438268,0.2145935717567126,0.4668564924419744,0.4967737629336726,710.1506447053257,6.07,20.18,1.46,38.893889388938895,18.381838183818385,42.72427242724272,1.3,13.81,Optimal,Loamy,0.1755,0.2328,0.0573,1.4239,Moderate,774.47,3.0,2.198455284552846,7.92,27.71,Moderate Risk,0,29.49685616695041,0,0,0.5702956020187455
190,Bogura,Kharif 1,27.5,80.0,Jambura,April,April To May,May To June,1829.0,30,25.0,90,70,0.3135492365724523,0.9588678271602764,0.3534607744640374,21.623602122603792,0.2695753116880148,0.3974557819503149,0.1186313763339489,0.1146683263696878,0.278824405616366,0.4253665725235102,1086.6998506354364,6.18,17.93,1.68,35.2,21.52,43.28,1.3,10.67,Optimal,Loamy,0.2224,0.2404,0.018,1.1503,Moderate,895.25,42.5,2.442459016393443,6.82,31.2,High Risk,1,28.95831469026916,1,0,9.626315789473685
745,Meherpur,Kharif 2,29.0,65.0,Sugarcane,October,Nov To Aug,Aug To Sep,13486.0,38,20.0,85,45,0.4257904032498705,1.3856832593872956,0.5168206300041263,24.82338197284616,0.438037926366824,0.6557736174550848,0.1259660232378597,0.2354072905942809,0.5298075942172251,0.537413033037566,737.1903838356752,6.22,19.2,1.42,37.86621337866213,18.938106189381063,43.19568043195681,1.28,13.51,Optimal,Loamy,0.2097,0.2512,0.0415,1.2769,Optimal,762.83,9.0,2.270813008130081,8.43,27.12,Moderate Risk,0,29.37470328366533,0,0,18.102013422818796
635,Rangamati,Rabi,20.0,60.0,Pumpkin,September,Oct To Nov,Nov To Feb,1752.0,25,15.0,70,50,0.3871612105364093,2.4183504530287765,0.6936514603977812,8.719229325024033,0.62526693626308,0.6993863215167584,0.4965180374554424,0.0903461588642519,0.202868284061316,0.1444921418749687,510.5786573883587,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal,Loamy,0.2742,0.3102,0.036,1.1479,Optimal,98.78,0.0,1.6609166666666666,4.45,4.84,Low Risk,0,24.591789216981624,0,0,2.7590551181102363
222,Lalmonirhat,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,685.0,24,17.0,90,70,0.3085615131606958,1.135217531893988,0.4716448820684209,10.680292536456458,0.4402460292050182,0.5685270716402814,0.3275862606305177,0.1111597398386751,0.2409408110097636,0.2524945881724446,887.7887755558337,5.71,24.92,3.2150000000000003,32.920123962811154,35.64930520843747,31.43057082875137,1.29,7.22,Optimal,Loamy,0.1782,0.1867,0.0085,1.0663,Moderate,82.39,0.0,1.2979166666666666,6.09,4.45,Low Risk,0,24.26920948481677,0,0,3.0855855855855854
1221,Feni,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,4677.0,24,17.0,90,70,0.3106079046489685,1.0999827915273732,0.4843782587216227,12.399997018875313,0.4489640385582567,0.5023790786684436,0.4082268131916088,0.0413284151831327,0.0941522654768347,0.0920528408374294,793.9622601332676,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal,Loamy,0.1742,0.2272,0.053,1.3768,Moderate,89.25,0.0,1.37425,3.58,4.65,Low Risk,0,26.11920970861109,0,0,3.8304668304668303
9,Sylhet,Kharif 2,30.0,70.0,Mug,February,March To May,May,2.0,35,25.0,80,60,0.3229534486961717,1.3962872047274308,0.463024673170928,25.32794783569768,0.3884829122654709,0.5401497904776739,0.1775812226237738,0.1554601891753494,0.3625685678539,0.400172528229801,736.6644168555143,5.61,19.98,1.81,28.45,42.62,28.93,1.24,11.03,Optimal,Loamy,0.2779,0.3054,0.0275,1.1414,Optimal,1626.4,2.0,1.23,5.03,58.31,Moderate Risk,0,28.3767317521868,0,0,0.2222222222222222
1553,Bandarban,Rabi,20.0,67.5,Ginger,October,Nov To March,March To April,3949.0,25,15.0,75,60,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.3,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2069,0.2605,0.0536,1.3259,Optimal,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,2.542820347714102
796,Bandarban,Kharif 2,26.5,80.0,Gourd,July,Aug To Jan,Jan To March,2881.0,35,18.0,85,75,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.3,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2659,0.3055,0.0396,1.2146,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,3.619346733668342
1034,Chattogram,Kharif 2,22.5,75.0,Rape & Mustard,October,Nov To Feb,Feb To April,344.0,30,15.0,85,65,0.4618986129262907,2.2637467374910143,0.6061679183452449,25.1766406865271,0.4973641003659511,0.6563726676016034,0.2472074271527324,0.1953929130966049,0.409165240448871,0.3928568888523288,594.6942591983845,6.31,14.48,1.39,37.8,22.9,39.3,1.3,10.41,Optimal,Loamy,0.1839,0.2352,0.0512,1.3744,Moderate,1450.75,0.0,2.3628455284552845,10.625,51.72,Low Risk,0,28.620436757226344,0,1,0.3326885880077369
335,Natore,Kharif 1,22.5,75.0,Chalkumra,March,April To July,July To Oct,974.0,27,18.0,85,65,0.3665009314261029,0.994375976773306,0.3729864396981446,17.52162262926147,0.3289135409255313,0.3978173091447218,0.2396934944526867,0.0793888524848094,0.1581238146920351,0.2413669326638752,960.0138522252588,5.91,17.81,1.42,39.91798359671934,26.47529505901181,33.606721344268855,1.28,12.53,Optimal,Loamy,0.2332,0.2573,0.0241,1.1844,Optimal,471.39,42.5,2.339508196721312,6.74,15.87,High Risk,1,29.591570430281426,1,0,2.907462686567164
13,Tangail,Kharif 2,30.0,80.0,Jamrul,June,July To August,June To September,67.0,35,25.0,90,70,0.3798420582831538,1.4233319348352145,0.4988903791622647,25.35748114144416,0.410343256924404,0.5962526033050995,0.1591988119601507,0.2022329278687545,0.4370537913449488,0.4928384333265922,786.0532565119972,5.71,26.11,1.62,28.15718428157184,38.3961603839616,33.44665533446655,1.29,16.11,Optimal,Loamy,0.3452,0.344,-0.0013,0.9945,Optimal,1132.42,0.0,2.0767479674796747,7.64,40.63,Low Risk,0,28.389675321612916,0,0,5.153846153846154
831,Chattogram,Kharif 1,20.5,72.5,Date Palm,April,April To May,Feb To March,2934.0,35,6.0,85,60,0.4068873135880991,1.5114961850020343,0.4379208165620926,16.762463456485545,0.3471185291382584,0.4592212447118667,0.291756878234579,0.0778842871053908,0.1674643664772876,0.2243737529619723,946.2680070309598,6.31,14.48,1.39,37.8,22.9,39.3,1.3,10.41,Optimal,Loamy,0.1119,0.1784,0.0666,1.6145,Moderate,1205.62,4.0,2.856229508196721,6.45,43.63,Moderate Risk,0,29.860907028023465,0,0,3.5306859205776173
296,Bogura,Kharif 2,25.0,72.5,Barbati,September,Oct To Dec,December To April,605.0,30,20.0,85,60,0.4077114327267585,1.4962287140444237,0.5025590353444107,25.301866266369707,0.38070386638011,0.6043189721273731,0.1458454463723086,0.2044261145515634,0.4584735257550645,0.5369688427263206,788.5407535084446,6.18,17.93,1.68,35.2,21.52,43.28,1.3,10.67,Optimal,Loamy,0.193,0.2331,0.0401,1.2786,Moderate,913.65,0.0,2.2352032520325205,7.91,32.7,Low Risk,0,27.919714648761328,0,0,2.043918918918919
268,Chandpur,Kharif 2,21.0,70.0,Puishak,August,Sep To Jan,Feb,622.0,30,12.0,75,65,0.3515247069179935,2.121323065539219,0.5897385880213906,25.29765972229532,0.3847598306164498,0.5270362529660546,0.2156911286424974,0.1578404010992369,0.3113451243235572,0.4102309766753719,722.3182781172522,5.52,31.68,3.2150000000000003,32.55,28.9,38.55,1.26,9.13,Optimal,Loamy,0.2895,0.3083,0.0188,1.0816,Optimal,1311.38,0.0,2.389512195121952,7.82,47.08,Low Risk,0,27.55951730009292,0,0,2.32089552238806
90,Jamalpur,Kharif 2,27.5,48.75,Gram,August,Sep To Oct,Nov,34.0,35,20.0,65,45,0.3809088458104428,1.3469269710124152,0.4749578602539858,25.305973750807432,0.3580076522609602,0.5680638462794619,0.1648097082920677,0.2138921242818444,0.4032541379873942,0.5974512637677739,754.8973015031213,5.78,23.76,1.89,29.99,31.6,38.41,1.28,12.56,Optimal,Loamy,0.29,0.3024,0.0124,1.0503,Optimal,1091.34,0.0,1.954471544715448,6.82,39.33,Low Risk,0,28.41070697229929,0,0,0.3777777777777777
3943,Gazipur,Kharif 1,26.0,72.5,Aus,March,April To July,Aug,5147.0,40,12.0,85,60,0.3516303259680722,1.0515939783974333,0.3623565167257163,18.52406171886354,0.2551414828258255,0.3447734668324618,0.1101810937198298,0.1020854540502833,0.2345923731126319,0.4001131173168451,967.6076764862764,5.75,17.96,1.49,32.53,28.89,38.58,1.3,12.05,Optimal,Loamy,0.3127,0.3377,0.025,1.1432,Optimal,1043.06,42.5,2.537540983606557,6.3,36.58,High Risk,1,29.88107705523333,1,0,1.3053512553892974
350,Brahmanbaria,Rabi,20.0,60.0,Boroi,August,December To February,February To March,1153.0,25,15.0,70,50,0.3158136853776682,1.079938331001412,0.4417240584039453,10.380919611227633,0.4047013967408105,0.6120203918074798,0.2811509765621612,0.1452972743759682,0.3308694152453186,0.3590234072481429,863.2480392790354,5.7,25.48,2.96,34.17316536692661,25.81483703259348,40.0119976004799,1.29,8.61,Optimal,Loamy,0.2283,0.2721,0.0438,1.3347,Optimal,70.13,0.0,1.0854166666666667,3.64,3.58,Low Risk,0,25.56205270849881,0,0,3.2942857142857145
90004,Chandpur,Kharif 2,26.0,72.5,Aman,June,July To Oct,Nov To Dec,70243.0,40,12.0,85,60,0.3515247069179935,2.121323065539219,0.5897385880213906,25.29765972229532,0.3847598306164498,0.5270362529660546,0.2156911286424974,0.1578404010992369,0.3113451243235572,0.4102309766753719,722.3182781172522,5.52,31.68,3.2150000000000003,32.55,28.9,38.55,1.26,9.13,Optimal,Loamy,0.3237,0.3289,0.0052,1.0202,Optimal,1311.38,0.0,2.389512195121952,7.82,47.08,Low Risk,0,27.55951730009292,0,0,0.7804430914181592
