Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield
7.703628257377153,Barguna,Kharif 2,30.0,70.0,Mug,February,March To May,May,8.473659189392508,35,25.0,60,80,0.3833242551165793,1.7476917678849015,5.43992627336153,300.6754204473367,24.953698016966264,0.4406860304590843,0.6701243948177539,0.1725115850101264,0.2299133940104384,0.4976128098076274,0.5217170005841264,700.9043525517269,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.2399,0.3058,0.0658,1.2857,Optimal,1785.97,0.6931471805599453,2.483414634146341,7.86,0.08,63.49,Low Risk,0,0,0,0.3514724241756627
5.924255797414532,Barguna,Kharif 1,27.5,80.0,Jambura,April,April To May,May To June,5.556828061699537,30,25.0,70,90,0.3400944340931947,1.011381109243394,3.794433587583897,302.14019063702665,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.2926,0.3374,0.0448,1.1886,Optimal,875.14,1.9459101490553132,2.7315573770491803,5.38,0.06,30.71,Moderate Risk,0,0,0,0.6916890080428955
3.7612001156935624,Barguna,Kharif 2,27.5,48.75,Gram,August,Sep To Oct,Nov,2.772588722239781,35,20.0,45,65,0.3833242551165793,1.7476917678849015,5.43992627336153,300.6754204473367,24.953698016966264,0.4406860304590843,0.6701243948177539,0.1725115850101264,0.2299133940104384,0.4976128098076274,0.5217170005841264,700.9043525517269,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.42174999999999996,0.4431625,0.0248,1.0508,Optimal,1785.97,0.6931471805599453,2.483414634146341,7.86,0.08,63.49,Low Risk,0,0,0,0.3571428571428571
5.351858133476067,Barguna,Kharif 2,27.5,48.75,Mashkalai,August,Sep To Oct,Nov,4.394449154672439,35,20.0,45,65,0.3833242551165793,1.7476917678849015,5.43992627336153,300.6754204473367,24.953698016966264,0.4406860304590843,0.6701243948177539,0.1725115850101264,0.2299133940104384,0.4976128098076274,0.5217170005841264,700.9043525517269,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.42174999999999996,0.4431625,0.0248,1.0508,Optimal,1785.97,0.6931471805599453,2.483414634146341,7.86,0.08,63.49,Low Risk,0,0,0,0.3809523809523809
5.44673737166631,Barguna,Kharif 1,16.0,67.5,Beans,June,July To Nov,Nov To April,5.817111159963204,22,10.0,60,75,0.3400944340931947,1.011381109243394,3.794433587583897,302.14019063702665,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3735,0.4155,0.042,1.1428,Optimal,875.14,1.9459101490553132,2.7315573770491803,5.38,0.06,30.71,Moderate Risk,0,0,0,1.4502164502164503
7.703628257377153,Barguna,Kharif 2,26.0,72.5,Aman,June,July To Oct,Nov To Dec,9.024432391646808,40,12.0,60,85,0.3833242551165793,1.7476917678849015,5.43992627336153,300.6754204473367,24.953698016966264,0.4406860304590843,0.6701243948177539,0.1725115850101264,0.2299133940104384,0.4976128098076274,0.5217170005841264,700.9043525517269,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.42174999999999996,0.4431625,0.0272,1.0614,Optimal,1785.97,0.6931471805599453,2.483414634146341,7.86,0.08,63.49,Low Risk,0,0,0,0.7705887182855735
7.703628257377153,Barguna,Rabi,20.0,60.0,Palmyra Palm,September,Oct To Nov,Nov To Feb,7.164720378771857,25,15.0,50,70,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3992,0.4375,0.0383,1.1048,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,0.5822442541685444
5.41610040220442,Barguna,Rabi,20.0,60.0,Pumpkin,September,Oct To Nov,Nov To Feb,6.529418838262226,25,15.0,50,70,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3992,0.4375,0.0383,1.1048,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,3.0535714285714284
5.476463551931511,Barguna,Rabi,20.0,75.0,Lal Shak,September,Oct To Nov,Nov To Feb,5.961005339623274,25,15.0,70,80,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3992,0.4375,0.0383,1.1048,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,1.6260504201680672
5.429345628954441,Barguna,Rabi,20.0,80.0,Laushak,September,Oct To Nov,Nov To Feb,5.529429087511423,25,15.0,70,90,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3992,0.4375,0.0383,1.1048,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,1.105726872246696
4.290459441148391,Barguna,Kharif 2,14.5,82.5,Shalgom,September,Oct To Nov,Nov To Feb,4.787491742782046,24,5.0,70,95,0.3833242551165793,1.7476917678849015,5.43992627336153,300.6754204473367,24.953698016966264,0.4406860304590843,0.6701243948177539,0.1725115850101264,0.2299133940104384,0.4976128098076274,0.5217170005841264,700.9043525517269,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3992,0.4375,0.0383,1.1048,Optimal,1785.97,0.6931471805599453,2.483414634146341,7.86,0.08,63.49,Low Risk,0,0,0,1.6527777777777777
4.564348191467836,Barguna,Rabi,25.0,80.0,Danta,March,April To Aug,Sep,5.081404364984463,32,18.0,75,85,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3545,0.396,0.0414,1.1591,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,1.6842105263157894
4.624972813284271,Barguna,Rabi,25.0,80.0,Danta Shak,March,April To Aug,Sep,5.41610040220442,32,18.0,75,85,0.2636867444850946,0.8971563234284063,4.184635406499653,299.6904249155728,15.240282845464964,0.360621011833112,0.4662558246927283,0.291063589685606,0.0747358087262596,0.1751922350071223,0.2072419694747177,787.0347263389742,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3545,0.396,0.0414,1.1591,Optimal,229.52,0.6931471805599453,1.7281666666666666,4.26,0.11,11.01,Low Risk,0,0,0,2.217821782178218
3.1780538303479458,Barguna,Kharif 1,27.5,90.0,Kolmi Shak,March,April To Aug,Sep To Oct,3.6888794541139363,35,20.0,80,100,0.3400944340931947,1.011381109243394,3.794433587583897,302.14019063702665,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3708,0.4103,0.0395,1.1456,Optimal,875.14,1.9459101490553132,2.7315573770491803,5.38,0.06,30.71,Moderate Risk,0,0,0,1.6956521739130437
7.288244401020124,Barguna,Kharif 1,29.0,67.5,Guava,April,April To May,June,6.665683717782408,35,23.0,50,85,0.3400944340931947,1.011381109243394,3.794433587583897,302.14019063702665,18.148823538973865,0.2908335256770625,0.3334017153350163,0.2099802275666429,0.0579732332916608,0.1234214877683733,0.199334767739375,1012.5961121273996,5.71,25.17,1.244154593958768,29.17,25.11,45.74,1.27,10.19,Optimal,Loamy,0.3652,0.4068,0.0416,1.142,Optimal,875.14,1.9459101490553132,2.7315573770491803,5.38,0.06,30.71,Moderate Risk,0,0,0,0.5362517099863201
7.496097345175956,Barishal,Rabi,17.75,55.0,Wheat,December,Jan To March,April,7.436617265234227,20,15.5,50,65,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1953,0.2595,0.0642,1.392,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,0.9422222222222222
6.493753839851686,Barishal,Rabi,20.5,60.0,Maize 2,December,Jan To March,April,7.186144304522325,27,14.0,50,70,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1953,0.2595,0.0642,1.392,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,2.0
7.703628257377153,Barishal,Rabi,26.0,72.5,Boro,November,Dec To March,April,9.024432391646808,40,12.0,60,85,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.219,0.2784,0.0594,1.3436,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,1.6127805102981865
7.703628257377153,Barishal,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,9.024432391646808,24,17.0,70,90,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.219,0.2784,0.0594,1.3436,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,3.67292576419214
7.703628257377153,Barishal,Kharif 1,31.5,70.0,Mango,April,April To May,April To June,9.024432391646808,36,27.0,50,90,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2415,0.2778,0.0363,1.2272,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,0.3897687966502822
6.2166061010848646,Barishal,Kharif 1,34.5,82.5,Jack Fruit,April,April To May,April To June,9.024432391646808,47,22.0,70,95,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2415,0.2778,0.0363,1.2272,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,17.202
5.14166355650266,Barishal,Kharif 1,30.0,80.0,Ripe Papaya,April,April To May,April To May,7.754052639035757,35,25.0,70,90,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1882,0.2352,0.047,1.321,Moderate,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,13.705882352941176
7.703628257377153,Barishal,Kharif 1,26.0,72.5,Aus,March,April To July,Aug,9.024432391646808,40,12.0,60,85,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2629,0.3049,0.042,1.2628,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,0.7564793488226481
6.0330862217988015,Barishal,Rabi,25.5,87.5,Karala,February,March To July,Aug To Sep,6.447305862541213,27,24.0,85,90,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2733,0.3147,0.0414,1.2384,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,1.5144230769230769
7.109062135687172,Barishal,Kharif 2,29.0,65.0,Sugarcane,October,Nov To Aug,Aug To Sep,8.789964651132264,38,20.0,45,85,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2863,0.3262,0.0399,1.1999,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,5.373977086743044
7.2254814727822945,Barishal,Kharif 1,25.0,70.0,Green Papaya,June,June To August,August To September,8.480736654405622,30,20.0,60,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.369,0.3879,0.0189,1.0487,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,3.510560815731974
7.20934025660291,Barishal,Kharif 1,25.0,70.0,Amra,June,June To August,August To September,8.612685172875459,30,20.0,60,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.369,0.3879,0.0189,1.0487,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,4.071058475203553
5.25227342804663,Barishal,Kharif 1,27.5,85.0,Malta,June,June To August,August To September,4.394449154672439,35,20.0,80,90,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.369,0.3879,0.0189,1.0487,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,0.4210526315789473
6.335054251498059,Barishal,Kharif 1,25.0,70.0,Wood Apple,May,June To August,August To September,6.257667587882639,30,20.0,60,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3452,0.3648,0.0196,1.0557,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,0.9253996447602132
7.703628257377153,Barishal,Kharif 1,25.0,70.0,Green Coconut,May,June To August,August To September,9.024432391646808,30,20.0,60,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3452,0.3648,0.0196,1.0557,Optimal,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,2.039710101162615
3.6888794541139363,Barishal,Kharif 2,23.5,61.0,Oal Kachu,September,Oct To Dec,Dec To Feb,5.117993812416755,32,15.0,52,70,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3098,0.3475,0.0377,1.1371,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,4.256410256410256
5.786897381366708,Barishal,Kharif 2,25.0,72.5,Barbati,September,Oct To Dec,December To April,6.0844994130751715,30,20.0,60,85,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2637,0.3134,0.0497,1.27,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,1.3476923076923075
6.159095388491933,Barishal,Kharif 2,21.0,70.0,Palong Shak,August,Sep To Jan,Feb,6.79794041297493,30,12.0,65,75,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3188,0.3538,0.035,1.1242,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,1.896186440677966
6.525029657843462,Barishal,Kharif 2,21.0,70.0,Puishak,August,Sep To Jan,Feb,7.5251007461258,30,12.0,65,75,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3188,0.3538,0.035,1.1242,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,2.720998531571219
7.32052696227274,Barishal,Rabi,31.0,48.75,Sesame,November,Dec To Jan,Feb,6.5722825426940075,35,27.0,45,65,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2657,0.3119,0.0463,1.1809,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,0.4728476821192053
5.796057750765372,Barishal,Kharif 2,25.0,67.5,Garlic,October,Nov To Jan,Feb,6.12029741895095,30,20.0,65,70,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2918,0.3337,0.0419,1.1565,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,1.3841463414634143
6.131226489483141,Barishal,Kharif 2,19.0,77.5,Cauliflower,September,Nov To Jan,Feb,6.904750769961838,30,8.0,70,85,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2925,0.3329,0.0404,1.1527,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,2.169934640522876
6.068425588244111,Barishal,Kharif 2,17.0,75.0,Cabbage,September,Oct To Jan,Feb,7.312553498102598,24,10.0,60,90,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.3098,0.3475,0.0377,1.1371,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,3.475638051044084
7.614312146452,Barishal,Kharif 2,22.5,75.0,Rape & Mustard,October,Nov To Feb,Feb To April,6.9440872082295275,30,15.0,65,85,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2443,0.2987,0.0544,1.3029,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,0.5113524185587365
6.714170529909472,Barishal,Kharif 1,20.5,72.5,Date Palm,April,April To May,Feb To March,7.601402334583733,35,6.0,60,85,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1535,0.2313,0.0778,1.543,Moderate,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,2.4301336573511545
7.703628257377153,Barishal,Kharif 2,15.0,90.0,Lentil,October,Nov To Feb,Feb To March,7.532088143541722,20,10.0,85,95,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,25.34012102407916,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.264,0.3154,0.0514,1.2604,Optimal,1601.92,0.6931471805599453,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,0.4346610761705101
5.811140992976701,Barishal,Rabi,20.0,60.0,Boroi,February,December To February,February To March,6.2166061010848646,25,15.0,50,70,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1671,0.2479,0.0808,1.5355,Moderate,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,1.5015015015015014
5.641907070938114,Barishal,Kharif 1,32.5,65.0,Taramind,February,March To April,February To May,5.5134287461649825,40,25.0,50,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1777,0.2415,0.0639,1.4282,Moderate,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,0.8790035587188612
7.473637108496206,Barishal,Rabi,25.0,80.0,Banana,January,Jan To Jan,Jan,8.662504922576291,35,15.0,75,85,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2508,0.2972,0.0464,1.1805,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,3.284659090909091
6.913737350659685,Barishal,Rabi,17.5,77.5,Lemon,January,Jan To Jan,Jan,7.259116128097101,25,10.0,60,95,0.2805314128922285,1.2999040428030824,4.826978394986627,297.9367051082315,10.769748046832682,0.3375757365454203,0.43248229774155,0.2533858903228801,0.0805211228634486,0.1790964074186699,0.2385275780998398,723.2491780867266,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.2508,0.2972,0.0464,1.1805,Optimal,208.71,0.6931471805599453,1.8484166666666664,5.17,0.04,10.37,Low Risk,0,0,0,1.4129353233830846
4.672828834461906,Barishal,Kharif 1,24.0,70.0,Safeda,April,April To May,Jan To March,5.043425116919247,38,10.0,60,80,0.3217654282427724,1.3150012542134315,4.167630153495944,301.6005561214381,14.378429688984028,0.2843704036936797,0.3245837439937262,0.1933459589530938,0.0610834471913354,0.1312377850406323,0.2148024069942727,959.512963861418,5.73,28.15,1.235471471385307,27.75,24.02,48.24,1.27,11.53,Optimal,Loamy,0.1778,0.2478,0.07,1.4524,Moderate,1000.13,2.8903717578961645,3.0311475409836066,6.44,0.07,35.44,High Risk,0,0,0,1.4528301886792452
