District,Season,Crop Name,Transplant,Growth,Harvest,Avg_Salinity_Index,pH,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Combined_Area_Production,Combined_Temp_Min_Max_Avg,Combined_Humidity_Avg_MaxRelative_MinRelative,Combined_sm_rootzone_surface,Combined_Moisture_R_Rootzone_S,Combined_Rain_Temp__Rainfall,Combined_Heat_StressDays_isextremeStressDays_IsExtreme,Soil_Texture_Index,Soil_PhysioChem_Index,Vegetation_Health_Index,Wind_Index,Soil_Environment_Index
Bagerhat,Kharif 1,Kakrol,April,May To July,July To Sep,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,1.6125,0.000239063292613,0.579174901185771,0.507395382395382,0.47276186221342,0.223015307795996,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 2,Black Berry,June,July To August,June To September,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,11.028571428571428,0.000204309954745,0.579174901185771,0.433621933621934,0.588746257358188,0.172351268082588,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 2,Jamrul,June,July To August,June To September,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,4.793650793650793,0.000186414283654,0.779479578392622,0.698953823953824,0.588746257358188,0.172351268082588,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 1,Jhinga,April,May To June,June To Aug,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,1.775316455696202,0.000497217480123,0.49905303030303,0.698953823953824,0.427796384492166,0.236404224437952,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 2,Pineapple,September,Sep To May,June To Aug,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,1.326086956521739,6.174809477e-05,0.622694334650856,0.563311688311688,0.463696259918271,0.250868997877051,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 1,Lady’S Finger,April,May To June,June To Sep,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,1.361233480176211,0.000627631420332,0.355195981554677,0.693001443001443,0.47276186221342,0.223015307795996,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 2,Carrot,October,Nov To Feb,March,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,2.088888888888889,7.6311686609e-05,0.308218050065876,0.36010101010101,0.454630657623122,0.278722687958105,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 2,Radish,October,Nov To Feb,March,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,5.140083217753121,0.002262057673006,0.21389163372859,0.828643578643579,0.454630657623122,0.278722687958105,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Rabi,Chili,October,Nov To March,March To April,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.565573770491803,0.00086629733205,0.467185441370224,0.180194805194805,0.414973428984336,0.303396183328229,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Onion,October,Nov To March,March To April,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,2.259146341463415,0.000589804024047,0.37887022397892,0.365800865800866,0.414973428984336,0.303396183328229,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Ginger,October,Nov To March,March To April,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,1.555555555555556,2.5338369019e-05,0.37887022397892,0.371753246753247,0.414973428984336,0.303396183328229,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Kharif 2,Motor,October,Nov To March,March To April,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.319148936170213,0.000125886637152,0.467185441370224,0.760822510822511,0.414973428984336,0.303396183328229,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Rabi,Groundnut,October,Nov To March,March To April,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.608695652173913,4.6431187968e-05,0.667490118577075,0.822691197691198,0.414973428984336,0.303396183328229,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Kharif 2,Cucumber,September,Nov To March,March To Jun,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,2.476007677543186,0.000990011443145,0.622694334650856,0.57521645021645,0.412220130811591,0.275150377975868,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 2,Green Palmyra,April,August To October,May,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,36.31111111111111,0.001583418805033,0.779479578392622,0.57521645021645,0.240613376473718,0.324251171888809,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 2,Mug,February,March To May,May,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.273684210526316,0.000416946473356,0.779479578392622,0.439574314574315,0.269457481147376,0.350824100931246,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 1,Jambura,April,April To May,May To June,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,8.607142857142858,0.000397640496761,0.691164361001317,0.698953823953824,0.321789919562201,0.274055960157179,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 2,Gram,August,Sep To Oct,Nov,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.285714285714286,4.984038466e-06,0.667490118577075,0.0,0.649102813056623,0.180145254190283,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 1,Beans,June,July To Nov,Nov To April,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,2.055028462998103,0.000898452553892,0.21389163372859,0.371753246753247,0.478165960451018,0.255787693862414,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 2,Aman,June,July To Oct,Nov To Dec,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.851027233097039,0.203619703210007,0.576622200263505,0.507395382395382,0.580417535913269,0.19166605414453,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Rabi,Palmyra Palm,September,Oct To Nov,Nov To Feb,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,23.903703703703705,0.001598287882016,0.37887022397892,0.180194805194805,0.531550591692043,0.231835584432225,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Pumpkin,September,Oct To Nov,Nov To Feb,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,3.408849557522124,0.001318355868947,0.37887022397892,0.180194805194805,0.531550591692043,0.231835584432225,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Lal Shak,September,Oct To Nov,Nov To Feb,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,1.516994633273703,0.000813483690315,0.37887022397892,0.563311688311688,0.531550591692043,0.231835584432225,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Laushak,September,Oct To Nov,Nov To Feb,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,1.13911620294599,0.000782105467339,0.37887022397892,0.698953823953824,0.531550591692043,0.231835584432225,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Kharif 2,Shalgom,September,Oct To Nov,Nov To Feb,0.087418836145713,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,2.412751677852349,0.001115204071594,0.137228260869565,0.766774891774892,0.531550591692043,0.231835584432225,0.429320912387876,0.0,-1.533628282281963,4.167520880263467,1.9074439275263833,0.6145017751479686,0.48903970634672617
Bagerhat,Kharif 1,Jute,March,April To Aug,Sep,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,5.070496808215376,0.011192508781381,0.75580533596838,0.563311688311688,0.438783723654236,0.253580886977213,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Rabi,Danta Shak,March,April To Aug,Sep,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,0.841463414634146,0.000186378709548,0.569705204216074,0.693001443001443,0.438783723654236,0.253580886977213,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Rabi,Danta,March,April To Aug,Sep,0.143601240036679,0.314814814814816,Optimal,Loamy,Optimal,Low Risk,0.0,2.322916666666667,0.000877899508765,0.569705204216074,0.693001443001443,0.438783723654236,0.253580886977213,0.057876697445919,0.0,-1.533628282281963,4.167520880263467,2.6820378143909984,-1.308599747036049,-2.1792999708016567
Bagerhat,Kharif 1,Mukhi Kachu,April,May To Sep,Sep To Feb,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,3.642241379310345,0.000565757251508,0.045454545454545,0.637085137085137,0.484382352245345,0.234019659753137,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 1,Kolmi Shak,March,April To Aug,Sep To Oct,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,0.529411764705882,4.973361409e-05,0.667490118577075,0.958333333333333,0.469034674083339,0.243568761903529,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bagerhat,Kharif 1,Guava,April,April To May,June,0.568187639406288,0.314814814814816,Optimal,Loamy,Optimal,High Risk,0.0,8.454545454545455,0.000822019221896,0.734683794466403,0.383658008658009,0.463696259918271,0.250868997877051,0.176380303965977,1.0,-1.533628282281963,4.167520880263467,0.13474710009963237,0.40440862409920253,-0.15147050529175213
Bandarban,Rabi,Maize 2,December,Jan To March,April,0.0,0.111111111111112,Optimal,Loamy,Moderate,Low Risk,0.0,1.46112600536193,0.00053273005393,0.391798418972332,0.180194805194805,0.116695912056434,0.30813065927906,0.006098350796602,0.0,2.357287044085014,1.7653631664349259,4.0939358471958505,-3.8569815607469713,-1.8448297135850327
Bandarban,Rabi,Boro,November,Dec To March,April,0.0,0.111111111111112,Optimal,Loamy,Moderate,Low Risk,0.0,1.563233292279769,0.022813582293944,0.576622200263505,0.507395382395382,0.146799732689988,0.287001215304581,0.006098350796602,0.0,2.357287044085014,1.7653631664349259,4.0939358471958505,-3.8569815607469713,-1.8448297135850327
Bandarban,Rabi,Sweet Potato,November,Dec To March,April,0.0,0.111111111111112,Optimal,Loamy,Moderate,Low Risk,0.0,3.795811518324607,0.000959564453913,0.406002964426877,0.698953823953824,0.146799732689988,0.287001215304581,0.006098350796602,0.0,2.357287044085014,1.7653631664349259,4.0939358471958505,-3.8569815607469713,-1.8448297135850327
Bandarban,Kharif 1,Mango,April,April To May,April To June,0.553381241791469,0.111111111111112,Optimal,Loamy,Optimal,High Risk,0.0,1.316308559351884,0.003871967372986,0.841938405797101,0.451479076479076,0.215126298042198,0.162384226997232,0.335564390972013,0.188235294117647,2.357287044085014,1.7653631664349259,1.8114218966744224,-4.115772082481808,0.5773324894948885
Bandarban,Kharif 1,Jack Fruit,April,April To May,April To June,0.553381241791469,0.111111111111112,Optimal,Loamy,Optimal,High Risk,0.0,12.53,0.001969511954418,0.924242424242424,0.766774891774892,0.215126298042198,0.162384226997232,0.335564390972013,0.188235294117647,2.357287044085014,1.7653631664349259,1.8114218966744224,-4.115772082481808,0.5773324894948885
Bandarban,Kharif 1,Ripe Papaya,April,April To May,April To May,0.553381241791469,0.111111111111112,Optimal,Loamy,Moderate,High Risk,0.0,21.8,0.001085958178892,0.779479578392622,0.698953823953824,0.131308004413641,0.192763429257165,0.335564390972013,0.188235294117647,2.357287044085014,1.7653631664349259,1.8114218966744224,-4.115772082481808,0.5773324894948885
Bandarban,Kharif 1,Aus,March,April To July,Aug,0.553381241791469,0.111111111111112,Optimal,Loamy,Optimal,High Risk,0.0,0.806813310028691,0.034196949868377,0.576622200263505,0.507395382395382,0.251205868918471,0.194809059409659,0.335564390972013,0.188235294117647,2.357287044085014,1.7653631664349259,1.8114218966744224,-4.115772082481808,0.5773324894948885
Bandarban,Rabi,Karala,February,March To July,Aug To Sep,0.0,0.111111111111112,Optimal,Loamy,Optimal,Low Risk,0.0,1.61377245508982,0.000500565878248,0.615777338603426,0.884559884559884,0.260101993987767,0.198396315943063,0.006098350796602,0.0,2.357287044085014,1.7653631664349259,4.0939358471958505,-3.8569815607469713,-1.8448297135850327
Bandarban,Kharif 2,Sugarcane,October,Nov To Aug,Aug To Sep,0.0400862823927,0.111111111111112,Optimal,Loamy,Optimal,Low Risk,0.0,4.15668202764977,0.000580914002455,0.720479249011858,0.321789321789322,0.264605830338751,0.198096972078124,0.412867714754699,0.0,2.357287044085014,1.7653631664349259,2.8483735694474666,-4.324687173296009,0.7366252333249511
Bandarban,Kharif 1,Amra,June,June To August,August To September,0.553381241791469,0.111111111111112,Optimal,Loamy,Optimal,High Risk,0.0,1.3046875,0.000172719682936,0.579174901185771,0.439574314574315,0.414108875606496,0.112988504096922,0.335564390972013,0.188235294117647,2.357287044085014,1.7653631664349259,1.8114218966744224,-4.115772082481808,0.5773324894948885
