District,Season,Crop Name,Transplant,Growth,Harvest,LAI,Avg_Salinity_Index,pH_Suitability,Dominant_Soil_Texture,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Extreme_Heat_Risk,Yield,pH,Organic_Carbon,Nitrogen,Sand,Bulk_Density,CN_Ratio,sm_surface,sm_rootzone,Wind_Max,Max Temp_x_District_Optimized,Min Temp_x_District_Optimized,Min Relative Humidity_x_District_Optimized,LST_Kelvin_x_Season_Optimized,NDVI_Season_Max_x_Crop Name_Optimized,NDVI_Season_CV_x_Crop Name_Optimized,Moisture_Ratio_x_District_Optimized,Wind_Min_x_Crop Name_Optimized,Area_x_District_Optimized,Max Relative Humidity_x_Crop Name_Optimized,EVI_x_Crop Name_Optimized,Soil_Moisture_mm_x_District_Optimized,NDVI_Season_Range_x_District_Optimized,Clay_x_Crop Name_Optimized,Silt_x_Crop Name_Optimized,Rootzone_Surface_Diff_x_Crop Name_Optimized,Wind_Mean_x_District_Optimized,Rain_Temp_Ratio_x_District_Optimized,is_extreme_Wind_Max_x_District_Optimized
Bagerhat,Kharif 1,Green Papaya,June,June To August,August To September,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,0.1693565718179052,-0.5277975717957999,3.858619079267672,-1.8995481519563644,1.6887580607549093,2.51052251388719,-3.579427418949526,-2.966403322866136,-5.433478619474066,-0.6277287275204759,-0.02950071736033998,-0.0459659267471081,-0.008578822096635543,0.06986205535147705,-0.274532274040915,-0.14784436668910975,-0.0755905756229035,0.014878313842472778,0.35386549828204505,0.015613236835114418,0.08345695875609513,-0.025832554697548832,-0.14234144788907124,-0.1267047311434421,0.19159441316169934,-0.009211046668058926,-0.019642787481415153,0.0007318777972417826,-0.0
Bagerhat,Kharif 1,Amra,June,June To August,August To September,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,0.0723760905748172,0.0070532205608791,-0.2607220251440185,1.0050411899284737,0.0624808430512812,-0.6977791390884783,1.1238934723804983,-2.966403322866136,-0.7870156437183695,-0.3132027610049766,-0.02950071736033998,-0.0459659267471081,-0.008578822096635543,0.06986205535147705,-0.05734332912030859,-0.08738306632858076,-0.0755905756229035,0.033209290185216865,0.3661641290530172,0.09086921894616128,0.028855414268113014,0.007533239549437818,-0.024404539028612445,-0.08316455650211277,-0.05100518022596934,-0.0003100866129112112,0.030078355919016173,0.009799047363773877,-0.0
Bagerhat,Kharif 1,Wood Apple,May,June To August,August To September,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.9391731537858046,-0.0786544606862258,-0.5993275869060919,-0.4855937693762169,0.0851748972408258,-0.1821253824472838,-0.036087202664294,-2.4369847192781005,-0.5623603937037864,0.0024912611993124,-0.02950071736033998,-0.0459659267471081,-0.008578822096635543,0.06986205535147705,-0.27396240400048494,-0.030204210200490397,-0.06715219970335057,-0.1307141337088102,-0.0013620720043235697,-0.2083070904583587,-0.060571471826713005,-0.000539454424537105,-1.1417632874138018e-05,-0.4005549723729544,-0.08656619970193181,-0.01881086444379856,-0.005058919168278166,0.0007105930909801628,-0.0
Bagerhat,Kharif 1,Green Coconut,May,June To August,August To September,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,1.066349691409611,-0.0152968854336041,2.2907688484332778,5.993642317846475,1.5406378132857892,-0.0596863929063572,2.40131631853223,-2.4369847192781005,-3.5149720141427534,-0.875496785049881,-0.02950071736033998,-0.0459659267471081,-0.008578822096635543,0.06986205535147705,0.16871159688749152,0.018364012209710553,-0.06715219970335057,-0.12465599385434258,0.16945718945601734,0.10324060008755932,0.07252506057909308,0.04660577269874198,0.033672517847310866,-0.2729640784572969,0.00834682282225293,-0.008630943845612618,0.12669169653143791,0.017835119755828417,-0.0
Bagerhat,Kharif 2,Oal Kachu,September,Oct To Dec,Dec To Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-1.1568121374462927,-0.2783037031467693,-0.486611387163442,-0.749383165019804,0.5741144675989333,-0.3623946499627093,-0.4164190875446936,-2.2677035356856874,-0.3167511794856419,0.2260649523534526,0.03848273389807167,0.03204115800426996,-0.03826681904829895,-0.228003545066773,-0.01898794490286878,-0.5734696285725069,-0.016791972215458383,0.06405315576226438,-0.020215698273999612,0.02900326903197309,-0.00045664545514116834,-0.6250425076340868,-0.007948916790284137,-0.3097602206804896,0.39664909650817126,-0.02770249550767388,0.004690180371479587,-0.03887785268145104,0.0001063155669703091
Bagerhat,Kharif 2,Barbati,September,Oct To Dec,December To April,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.8207061177774625,-0.072440854111873,-0.0379702580462642,-0.181584565796293,0.1430205980773619,-0.0138312414674973,-0.1466517448670889,-1.4229572371706092,-0.0341353514386839,-0.0196190565020784,-0.02950071736033998,-0.0459659267471081,0.006265176379196155,-0.228003545066773,0.05614341881898542,-0.06229826575702605,0.05658814478097432,0.047865254853849466,-0.0158484470756658,-0.0514298729436934,-0.0021551967478967227,-0.20899285703450962,-0.000744962930208315,-0.07717786482469575,0.37448014880276925,0.0527102865007171,-0.00025472741420869225,-0.002240195137062487,-3.642238898120668e-05
Bagerhat,Kharif 2,Puishak,August,Sep To Jan,Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.3484917073756897,-0.2569277538033622,-0.0879233116601487,-0.2439517572342449,0.4739451774736096,-0.2247838523088075,-0.1625846771759047,-2.430346241490162,0.3099946237526605,0.1092818598882839,-0.02950071736033998,0.0788454088550968,-0.023422820572467248,-0.228003545066773,0.04693387648454789,0.0024945942365588807,-0.025635390179149824,-0.11801068725265064,-0.06772536199612618,-0.1514308480401155,0.0006055427585983749,-0.06951620165875982,-0.0004947298201312189,-0.14557912209094176,0.5611504993779868,0.1754618281228739,0.00014813043238190668,-0.027663760459605783,0.0004081726118854993
Bagerhat,Kharif 2,Palong Shak,August,Sep To Jan,Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,0.9044644176948092,-0.0534520652821494,-0.0817362930600347,-0.2269479885691993,0.1627933222577564,-0.2867952033166079,-0.1123111896624536,-2.430346241490162,-0.0476462058145768,0.0209110321873942,-0.02950071736033998,0.0788454088550968,-0.023422820572467248,-0.228003545066773,-0.03998128651516007,0.02798688026601276,-0.025635390179149824,-0.09216561025177153,-0.05011076161347189,-0.03558704804440268,0.0018979915457612,-0.04197787604995596,-0.00022303021313193597,-0.2225779670784276,0.26352423803413383,0.06519365443853078,8.226672053297984e-05,-0.011746050734625162,0.0001614361148454819
Bagerhat,Rabi,Sesame,November,Dec To Jan,Feb,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.6703077999981011,-0.0008299481042537,-0.0427581620873268,-0.0373714146421881,-0.0155900504927507,-0.073994640641173,-0.0056130425075391,-1.4511707677693442,-0.0232440070167958,-0.0115304273291506,0.1404579107856892,-0.1551758453990374,-0.053110817524130646,0.5656132876728716,0.02799465204400458,-0.9498460945032141,0.017974136573099944,-0.014661530967029723,-0.00013509096363228804,-0.06138566252936404,0.12198277471808884,-0.0010083340793517286,-0.0042398113994171595,-0.12262714741324389,-0.3841606577346016,-0.154415624007418,0.0006749958346793169,0.0035281390925542286,0.0003988738578273905
Bagerhat,Kharif 2,Garlic,October,Nov To Jan,Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.9030042581215234,-0.0908993905598855,-0.1775527607220707,-0.2897389812720325,0.1383835160080177,-0.151444104924639,-0.1607480973043362,-1.919183451818956,-0.070730422340461,-0.0054759606590194,-0.02950071736033998,-0.0459659267471081,-0.03826681904829895,-0.228003545066773,-0.005496300833095275,-0.09328916367137216,-0.0015353885529066286,-0.04593801458773113,-0.002598330003370153,-0.06573196812840702,0.0006273442590335658,-0.03329251917041727,7.3413644330124e-05,-0.2464423992011142,0.20376249713929553,0.08074719971833645,-0.0005602395695858778,-0.017330694442208597,0.0002146755720399008
Bagerhat,Kharif 2,Cauliflower,September,Nov To Jan,Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,0.0583249091268047,-0.0351308117595766,-1.4651505827886604,-1.0406891633857802,-0.150371173617748,-0.8421066602571889,-0.0270247396632084,-1.963993176887536,-0.6412090758135575,-0.2194679299146499,-0.02950071736033998,0.14125107665619926,0.006265176379196155,-0.228003545066773,-0.227670717985942,-0.09749291537535958,-0.004235668847163582,0.020734238418010746,-0.07388180199794865,-0.009038454191222884,0.004634702186938423,0.4284882733282977,0.0021671005353754913,-0.25912739572011284,-0.42186987497521183,-0.12820104735263488,-0.004331246419850068,-0.03562238602093856,0.00045356108361784627
Bagerhat,Kharif 2,Cabbage,September,Oct To Jan,Feb,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.031159244754721,-0.1074012862215548,-0.7577036676770025,-0.2905738805019694,-0.0688530140526701,-0.6786692592618007,-0.0014072158013836,-2.2677035356856874,-0.6653122556571467,-0.1664246140818041,-0.23345107113557495,0.11004824275564803,0.02110917485502786,-0.228003545066773,-0.15659265054098334,-0.09454266310513547,-0.016791972215458383,0.039742607614833815,-0.04821503942808717,-0.08140610923142354,0.0035729802785264206,0.2474657219304023,0.001843126634687266,-0.12413654106997206,-0.18948441945414227,-0.10603215854935157,-0.0036018795358931737,-0.036123123854198115,0.0006120425964645087
Bagerhat,Kharif 2,Rape & Mustard,October,Nov To Feb,Feb To April,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-1.7791157715956074,-0.0149200688858635,-0.0262936454927663,-0.0170228646358728,0.0175118160703726,-0.0258899277452241,-0.0023568280122499,-1.0545217199400638,-0.0227600928103903,0.000756057752702,-0.02950071736033998,0.03204115800426996,0.006265176379196155,-0.228003545066773,0.02423799111943731,0.002135529425058974,0.07798786611296071,-0.13542451986462006,-4.84219315294276e-05,-0.0609002937318971,-0.0014087522835187765,0.0015612665676794266,-8.811805216721938e-05,-0.18440707807826048,0.19646642219184682,-0.07787577290066842,-5.7417963335706496e-05,-0.0019943982448635497,4.515551521080108e-05
Bagerhat,Kharif 1,Date Palm,April,April To May,Feb To March,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.3267155180290601,-0.2522872777183065,-2.9005299549229866,-2.8957075521181057,-0.3493138101639517,0.0334372300304874,-0.939663988836426,0.5785438158926233,-0.379041386417011,-0.0889796478742502,0.1404579107856892,0.1724539105567505,0.006265176379196155,0.06986205535147705,0.05713867446195332,0.04004901812707023,0.21178675469339267,-0.006514033287457163,0.031007825670296144,0.028305912146816582,-0.010892104993555177,-0.01011481581201346,0.060454380445919,-0.328245488920268,-0.42369810901363,-0.12711660699118646,-0.030032091331966358,0.013515532515294656,-0.008579926849757712
Bagerhat,Kharif 2,Lentil,October,Nov To Feb,Feb To March,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.7541050503910087,-0.0120792161655116,-0.0463665759545885,-0.0308315367086673,0.0158139505979684,-0.0439993269691568,0.002872662020628,-1.4561496261102975,-0.0068534035800583,0.0096877740043,-0.36941797365239837,0.11004824275564803,0.03595317333085956,-0.228003545066773,0.009084057702390735,0.02857353462872839,0.04119654710370973,-0.13606545612531104,-0.00027813474871948016,0.01012241753885776,0.0008205775146128346,0.0109082041626247,-4.059825333847799e-05,-0.15841597267276733,0.20879348478672982,0.08321965953495382,0.00011508030084916454,-0.0012050904818729166,3.580851195925911e-05
Bagerhat,Rabi,Boroi,July,December To February,February To March,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.9309564050568264,-0.2184269933717172,-0.3937584260230835,-0.3716475914632465,0.1618188294370293,-0.4306159540393058,0.0088290120924614,-0.687745822156503,-0.3245243160944682,-0.3042495795570144,-0.19945934550636915,0.03204115800426996,-0.03826681904829895,0.5656132876728716,0.045857307256362265,-0.06104064854145725,0.09189430962838399,0.09562651401010658,0.011807409397667622,-0.15386651720624783,-0.05857775633784202,-0.014142475509907194,-0.0015028297060166612,-0.29003828247948354,-0.010503151936919555,-0.1713149692214171,-0.028339507571109458,0.008249287325091522,-0.0
Bagerhat,Kharif 1,Taramind,February,March To April,February To May,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.2702980898962722,-0.0448356247089194,-0.9652439108751878,-0.8558612299027787,-0.0999978526945999,-1.5547130566772964,-0.1071327195706819,0.354495190549724,-0.2170938080895466,-0.2277152867887675,0.3104165389317184,-0.12397301149848618,-0.008578822096635543,0.06986205535147705,0.19297004512910065,0.05828620728242871,0.15049039201375983,0.006379804102353383,0.5569325362010228,0.04598729248044603,0.0021754852445289427,0.00022020469436905354,0.033136880430573105,-0.08128591330696817,-0.14988241545878597,-0.1121881118661295,0.033265788848015496,0.007358575030307773,-0.03349260495428652
Bagerhat,Rabi,Banana,January,Jan To Jan,Jan,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,-0.6502298466580526,-0.341982548556288,-2.079867721323232,-1.9342601624717977,0.5195144302976921,-1.0686213116327103,-0.3361907785460146,-1.1773335590169125,-0.5590995467994793,-1.4831575450447507,0.1404579107856892,0.03204115800426996,0.006265176379196155,0.5656132876728716,0.08422200814355822,-0.23527102163772928,0.019054248690802755,-0.07487992870905343,0.0022936705257535412,-0.07273076038766393,0.04895911515617657,-0.013481520140605746,-0.046998885758749304,-0.32590081316688535,-0.031761179280127665,0.026163391753311255,0.04761624016160965,0.3062139179817609,-0.0
Bagerhat,Rabi,Lemon,January,Jan To Jan,Jan,2.3267711942265965,-1.707466453994524,Optimal,Loamy,Optimal,-1.048795610244615,-0.6532453335566707,Low Risk,0.1476479763743451,0.0204499621139759,-0.116416792334967,0.4383652833928548,0.4052631043935252,-0.2875394121954613,0.2395330528680403,-1.1773335590169125,-0.6773729351661022,0.2417714024337416,-0.19945934550636915,0.11004824275564803,0.03595317333085956,0.5656132876728716,-0.036966380035705515,-0.1762417707162595,0.019054248690802755,-0.007412076248868304,0.003975320057331146,-0.09021570412005296,-0.02314037135889443,0.03450943900426896,-0.026009809198747017,-0.35742503955037125,-0.08501118966813727,-0.13311505371587573,0.03987750957608912,0.236492344969545,-0.0
Bagerhat,Kharif 1,Safeda,April,April To May,Jan To March,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,4.481247058607054,-0.1763835019026494,2.8670982686171484,2.2437434234280422,0.5326259196954798,1.119284643791713,0.4143424598716722,0.1404042818887315,0.3644501368070511,-0.206066993423632,0.2424330876733067,0.11004824275564803,-0.008578822096635543,0.06986205535147705,0.3039011045282993,0.1412692070194749,0.16358675144090615,0.06474241452916218,0.10180000588277245,0.21281890170831963,0.054055899423967664,0.01322837262387944,0.05202576980169886,0.09655122451055306,0.3590929892700703,0.1157074108749254,0.026853331675552528,0.02199159557725855,-0.038776648752223405
Bagerhat,Kharif 2,Patal,August,Sep To Jan,Jan To March,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.9473922740889482,-0.1660605716757294,-0.0961470220239539,0.0896131922205216,0.2488978768261584,-0.4599577435353706,0.1035613260572816,-2.0187606186380225,-0.2754169749278476,-0.0612669616838552,0.1404579107856892,-0.0459659267471081,0.006265176379196155,-0.228003545066773,0.08423345166642228,0.011679233108372383,0.009400746638834018,-0.17960928122132033,-0.06485408106705794,-0.1337237715178968,-0.00024421892101965256,0.05505714734079611,-0.0010817700261804431,0.004991523249753845,0.5287391317009645,0.02154105403213303,-0.0014054569258966276,-0.03225034270954507,0.000500384909008285
Bagerhat,Kharif 2,Gourd,July,Aug To Jan,Jan To March,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.6681056031254351,-0.0083763082180983,0.2723346433704742,0.1301056904814382,0.1971183206044471,0.1904661391390369,-0.1795900783066097,-2.065229963153586,-0.2226675827565416,-0.1708465027110018,0.1404579107856892,-0.014763092846556873,0.006265176379196155,-0.228003545066773,0.02196022305281819,0.07101804367984617,0.0015699337854889668,0.13968515981797616,0.004991425416715282,0.012686789480623087,-0.0020841122799929238,0.1657768953201635,-6.575404800579702e-05,-0.12809189146095215,0.170323505005328,-0.009156591420270819,-0.002844119117481559,-0.010793976050142408,0.00011812565400554316
Bagerhat,Kharif 2,Betelnut,July,Aug To Jan,Jan To March,2.3267711942265965,-1.9994076742255185,Optimal,Loamy,Optimal,0.9814887747702328,-0.6532453335566707,Low Risk,-0.4222571390039532,-0.2124134055326107,-1.3618711139467383,-1.2226945675501817,0.2847032228727939,-0.607990113021748,-0.2299685681137293,-2.065229963153586,-0.0548733557051461,0.3144205192458394,0.1404579107856892,-0.12397301149848618,0.02110917485502786,-0.228003545066773,-0.05943756705689353,0.11957486196939887,0.0015699337854889668,-0.06493882769477688,0.0018230361662392575,0.08272982393002623,0.001146658971713767,-0.37145877604399946,0.004844551253468728,-0.49406133501801885,-0.22901933668358057,0.005927800114301723,0.0023780665629026324,-0.023921685725664,-0.0005340302715297483
Bagerhat,Kharif 1,Chalkumra,March,April To July,July To Oct,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.9232831194054444,-0.128671824443891,-0.5877936217683244,-0.1584342954600816,0.2113076448386804,-0.3513580001301049,0.1508363847505217,-1.720029118180823,-0.1560037997414152,-0.0260591425781328,-0.1314758942479575,-0.014763092846556873,0.006265176379196155,0.06986205535147705,0.14582043553175555,0.0034074823169577997,0.017231559492179215,-0.08635739952464838,-0.0074521119101470705,-0.17399425737077093,0.03691721278140924,-0.0011914396990677322,-0.0032608964600613867,-0.2979174082383976,0.1678984692705295,0.017761286907284932,-0.009627968462213532,-0.0006524292403676926,-0.0
Bagerhat,Kharif 1,Kakrol,April,May To July,July To Sep,0.9765855912740056,0.4988163488205434,Optimal,Loamy,Optimal,-0.3299955879675464,1.8447035988978144,High Risk,-0.5295761588270088,-0.1080915907005433,-0.7813579854387136,-0.3660106286683546,0.1705127660999486,-0.442808235646369,0.0865650273576294,-1.80466970997703,-0.1084233024473597,-0.0166532536941165,-0.02950071736033998,-0.0459659267471081,0.006265176379196155,0.06986205535147705,-0.4334560834894049,0.006671625945688293,-0.006193372060499804,-0.13394329858968052,-0.018001027531313024,-0.052948601516095394,-0.07419687975654149,0.008540277790314967,-0.014917596497990045,-0.2788438129744389,0.04507250781295822,0.04816388422975886,-0.005267616374954645,0.0017011854008796283,-0.0062798634289287225
