Year,District,Season,Crops,Soil_Type,Area,Irrigation,Rainfall,Temperature,Humidity,Wind_Speed,NDVI,Yield,Price
2004,Kasaragodu,Kharif,Coconut,Alluvial,44663,Drip,234.0,41.0,59.0,10.411475409836063,0.7173888888888889,120373.0,64409
2004,Kasaragodu,Kharif,Coconut,Red,110,Drip,3105.0,42.0,50.0,10.411475409836063,0.7173888888888889,291.0,249978
2004,Kasaragodu,Kharif,Coconut,Red,6824,Drip,3105.0,42.0,54.0,10.411475409836063,0.7173888888888889,17231.0,637
2004,Kasaragodu,Kharif,Coconut,Red,43013,Drip,3105.0,42.0,53.0,10.411475409836063,0.7173888888888889,119359.0,43311
2004,Raichur,Kharif,Coconut,Red,95,Drip,236.0,43.0,52.0,14.763836065573772,0.5092,283.0,24848
2004,Raichur,Kharif,Coconut,Red,6441,Drip,236.0,43.0,51.0,14.763836065573772,0.5092,17690.0,761
2004,Raichur,Kharif,Coconut,Red,4012,Basin,2903.1,27.0,57.0,14.763836065573772,0.5092,7157.0,45608
2004,Raichur,Kharif,Coconut,Red,4877,Basin,2903.1,27.0,57.0,14.763836065573772,0.5092,8700.0,234581
2004,Raichur,Rabi,Coconut,Red,4930,Basin,2903.1,27.0,60.0,14.763836065573772,0.4696636363636364,41266.0,646
2004,Raichur,Rabi,Coconut,Red,4954,Basin,2996.6,27.0,57.0,14.763836065573772,0.4696636363636364,8838.0,43562
2004,Raichur,Rabi,Coconut,Red,5019,Basin,2996.6,27.0,57.0,14.763836065573772,0.4696636363636364,8954.0,200000
2004,Raichur,Rabi,Coconut,Red,5127,Basin,2996.6,27.0,54.0,14.763836065573772,0.4696636363636364,42915.0,4847
2004,Raichur,Rabi,Coconut,Red,5174,Basin,3522.8,27.2,54.5,14.763836065573772,0.4696636363636364,9230.0,51239
2004,Raichur,Rabi,Coconut,Red,5294,Basin,3522.8,27.2,56.6,14.763836065573772,0.4696636363636364,44313.0,216396
2004,Raichur,Rabi,Coconut,Red,5474,Basin,3522.8,27.2,55.5,14.763836065573772,0.4696636363636364,45820.0,2644
2004,Raichur,Rabi,Coconut,Red,5864,Basin,3729.8,27.0,58.5,14.763836065573772,0.4696636363636364,49084.0,44235
2004,Raichur,Rabi,Coconut,Red,7028,Basin,3729.8,27.0,59.5,14.763836065573772,0.4696636363636364,86311.0,203317
2004,Raichur,Rabi,Coconut,Red,7403,Basin,3729.8,27.0,55.0,14.763836065573772,0.4696636363636364,57642.0,2134
2004,Raichur,Rabi,Coconut,Red,7501,Basin,2746.2,27.0,53.0,14.763836065573772,0.4696636363636364,58405.0,45186
2004,Raichur,Rabi,Coconut,Red,7714,Basin,2746.2,27.0,53.5,14.763836065573772,0.4696636363636364,60751.0,238542
2004,Raichur,Rabi,Coconut,Red,7856,Basin,2746.2,27.0,52.5,14.763836065573772,0.4696636363636364,109506.0,1516
2004,Raichur,Rabi,Coconut,Red,32,Basin,3360.0,27.2,56.0,14.763836065573772,0.4696636363636364,114.0,57259
2004,Raichur,Rabi,Coconut,Red,1,Basin,3360.0,27.2,57.0,14.763836065573772,0.4696636363636364,3.0,234779
2004,Raichur,Rabi,Coconut,Red,30,Basin,3360.0,27.2,57.5,14.763836065573772,0.4696636363636364,95.0,1493
2004,Gulbarga,Rabi,Coconut,Red,6,Basin,3605.4,27.1,57.0,13.973901639344264,0.4632272727272727,19.0,64409
2004,Gulbarga,Rabi,Coconut,Red,15,Basin,3605.4,27.1,55.0,13.973901639344264,0.4632272727272727,54.0,249978
2004,Gulbarga,Rabi,Coconut,Red,4,Basin,3605.4,27.1,56.0,13.973901639344264,0.4632272727272727,13.0,200000
2004,Gulbarga,Rabi,Coconut,Red,39,Basin,3512.4,26.8,54.0,13.973901639344264,0.4632272727272727,123.0,4847
2004,Gulbarga,Rabi,Coconut,Red,6,Basin,3512.4,26.8,58.0,13.973901639344264,0.4632272727272727,19.0,51239
2004,Gulbarga,Rabi,Coconut,Red,12,Basin,3512.4,26.8,58.0,13.973901639344264,0.4632272727272727,32.0,216396
2004,Gulbarga,Rabi,Coconut,Red,3,Basin,3296.0,37.0,59.0,13.973901639344264,0.4632272727272727,8.0,2644
2004,Gulbarga,Rabi,Coconut,Black,17,Basin,3296.0,37.0,50.0,13.973901639344264,0.4632272727272727,50.0,44235
2004,Gulbarga,Rabi,Coconut,Black,3,Basin,3296.0,37.0,54.0,13.973901639344264,0.4632272727272727,10.0,203317
2004,Gulbarga,Rabi,Coconut,Black,9,Basin,3550.0,38.0,53.0,13.973901639344264,0.4632272727272727,29.0,2134
2004,Gulbarga,Rabi,Coconut,Black,21,Basin,3550.0,38.0,52.0,13.973901639344264,0.4632272727272727,44.0,45186
2004,Gulbarga,Rabi,Coconut,Black,11,Basin,3550.0,38.0,51.0,13.973901639344264,0.4632272727272727,33.0,238542
2004,Gulbarga,Rabi,Coconut,Black,4,Basin,3654.0,39.0,57.0,13.973901639344264,0.4632272727272727,14.0,1516
2004,Gulbarga,Rabi,Coconut,Black,15,Basin,3654.0,39.0,57.0,13.973901639344264,0.4632272727272727,56.0,57259
2004,Gulbarga,Rabi,Coconut,Black,8,Basin,3654.0,39.0,60.0,13.973901639344264,0.4632272727272727,26.0,234779
2004,Gulbarga,Zaid,Coconut,Black,29,Basin,233.0,40.0,57.0,13.973901639344264,0.3844125,98.0,1493
2004,Gulbarga,Zaid,Coconut,Black,1,Basin,233.0,40.0,57.0,13.973901639344264,0.3844125,3.0,64409
2004,Gulbarga,Zaid,Coconut,Black,13736,Basin,233.0,40.0,54.0,13.973901639344264,0.3844125,58637.0,249978
2004,Gulbarga,Zaid,Coconut,Black,14003,Basin,234.0,41.0,54.5,13.973901639344264,0.3844125,59777.0,637
2004,Gulbarga,Zaid,Coconut,Black,14179,Basin,234.0,41.0,56.6,13.973901639344264,0.3844125,60528.0,43311
2004,Gulbarga,Zaid,Coconut,Black,14319,Basin,234.0,41.0,55.5,13.973901639344264,0.3844125,61126.0,24848
2004,Gulbarga,Zaid,Coconut,Black,14464,Basin,3105.0,42.0,58.5,13.973901639344264,0.3844125,623687.0,761
2004,Gulbarga,Zaid,Coconut,Black,14876,Basin,3105.0,42.0,59.5,13.973901639344264,0.3844125,63504.0,45608
2004,Gulbarga,Zaid,Coconut,Black,14976,Basin,3105.0,42.0,55.0,13.973901639344264,0.3844125,63931.0,234581
2004,Gulbarga,Zaid,Coconut,Black,15009,Basin,236.0,43.0,53.0,13.973901639344264,0.3844125,73730.0,646
2004,Gulbarga,Zaid,Coconut,Black,15114,Spray,2903.1,27.0,53.5,13.973901639344264,0.3844125,118416.0,43562
2004,Gulbarga,Zaid,Coconut,Black,16224,Spray,2903.1,27.0,52.5,13.973901639344264,0.3844125,130132.0,200000
2004,Gulbarga,Zaid,Coconut,Black,17095,Spray,2903.1,27.0,56.0,13.973901639344264,0.3844125,154889.0,4847
2004,Gulbarga,Zaid,Coconut,Black,17512,Spray,2996.6,27.0,57.0,13.973901639344264,0.3844125,171739.0,51239
2004,Gulbarga,Zaid,Coconut,Black,17587,Spray,2996.6,27.0,57.5,13.973901639344264,0.3844125,172475.0,216396
2004,Gulbarga,Zaid,Coconut,Black,17771,Spray,2996.6,27.0,57.0,13.973901639344264,0.3844125,177939.0,2644
2004,Gulbarga,Zaid,Coconut,Black,17825,Spray,3522.8,27.2,55.0,13.973901639344264,0.3844125,313547.0,44235
2004,Gulbarga,Zaid,Coconut,Black,3147,Spray,3522.8,27.2,56.0,13.973901639344264,0.3844125,2783.0,203317
2004,Gulbarga,Zaid,Coconut,Black,2578,Spray,3522.8,27.2,54.0,13.973901639344264,0.3844125,1533.0,2134
2004,Gulbarga,Zaid,Coconut,Black,1591,Spray,3729.8,27.0,58.0,13.973901639344264,0.3844125,1647.0,45186
2004,Gulbarga,Zaid,Coconut,Black,1298,Spray,3729.8,27.0,58.0,13.973901639344264,0.3844125,975.0,238542
2004,Gulbarga,Zaid,Coconut,Black,4,Spray,3729.8,27.0,59.0,13.973901639344264,0.3844125,2.0,1516
2004,Gulbarga,Zaid,Coconut,Black,1122,Spray,2746.2,27.0,50.0,13.973901639344264,0.3844125,836.0,57259
2004,Gulbarga,Zaid,Coconut,Loam,917,Spray,2746.2,27.0,54.0,13.973901639344264,0.3844125,806.0,234779
2004,Gulbarga,Zaid,Coconut,Loam,819,Spray,2746.2,27.0,53.0,13.973901639344264,0.3844125,880.0,1493
2004,Gulbarga,Zaid,Coconut,Loam,619,Spray,3360.0,27.2,52.0,13.973901639344264,0.3844125,770.0,64409
2004,Gulbarga,Zaid,Coconut,Loam,391,Spray,3360.0,27.2,51.0,13.973901639344264,0.3844125,395.0,249978
2004,Gulbarga,Zaid,Coconut,Loam,211,Spray,3360.0,27.2,57.0,13.973901639344264,0.3844125,187.0,637
2004,Gulbarga,Zaid,Coconut,Loam,153,Spray,3605.4,27.1,57.0,13.973901639344264,0.3844125,187.0,43311
2004,Gulbarga,Zaid,Coconut,Loam,111,Spray,3605.4,27.1,60.0,13.973901639344264,0.3844125,121.0,24848
2004,Gulbarga,Zaid,Coconut,Loam,76,Spray,3605.4,27.1,57.0,13.973901639344264,0.3844125,103.0,761
2004,Gulbarga,Zaid,Coconut,Loam,53,Spray,3512.4,26.8,57.0,13.973901639344264,0.3844125,71.0,45608
2004,Gulbarga,Zaid,Coconut,Loam,2688,Spray,3512.4,26.8,54.0,13.973901639344264,0.3844125,3961.0,234581
2004,Gulbarga,Zaid,Coconut,Loam,2311,Spray,3512.4,26.8,54.5,13.973901639344264,0.3844125,4247.0,646
2004,Gulbarga,Zaid,Coconut,Loam,2188,Spray,3296.0,37.0,56.6,13.973901639344264,0.3844125,3290.0,43562
2004,Gulbarga,Zaid,Coconut,Loam,1998,Spray,3296.0,37.0,55.5,13.973901639344264,0.3844125,3138.0,200000
2004,Gulbarga,Zaid,Coconut,Loam,2006,Spray,3296.0,37.0,58.5,13.973901639344264,0.3844125,3423.0,4847
2004,Gulbarga,Zaid,Coconut,Loam,2034,Spray,3550.0,38.0,59.5,13.973901639344264,0.3844125,3899.0,51239
2004,Gulbarga,Zaid,Coconut,Loam,2035,Spray,3550.0,38.0,55.0,13.973901639344264,0.3844125,4015.0,216396
2004,Gulbarga,Zaid,Coconut,Loam,2074,Spray,3550.0,38.0,53.0,13.973901639344264,0.3844125,4279.0,2644
2004,Gulbarga,Zaid,Coconut,Loam,2127,Spray,3654.0,39.0,53.5,13.973901639344264,0.3844125,4167.0,44235
2004,Gulbarga,Zaid,Coconut,Loam,2090,Spray,3654.0,39.0,52.5,13.973901639344264,0.3844125,4479.0,203317
2004,Gulbarga,Zaid,Coconut,Loam,2059,Spray,3654.0,39.0,56.0,13.973901639344264,0.3844125,3699.0,2134
2004,Gulbarga,Zaid,Coconut,Loam,2050,Spray,233.0,40.0,57.0,13.973901639344264,0.3844125,4904.0,45186
2004,Gulbarga,Zaid,Coconut,Loam,1865,Spray,233.0,40.0,57.5,13.973901639344264,0.3844125,2821.0,238542
2004,Gulbarga,Zaid,Coconut,Loam,1841,Spray,233.0,40.0,57.0,13.973901639344264,0.3844125,3472.0,1516
2004,Gulbarga,Zaid,Coconut,Loam,1799,Spray,234.0,41.0,55.0,13.973901639344264,0.3844125,3647.0,200000
2004,Gulbarga,Zaid,Coconut,Loam,1468,Spray,234.0,41.0,56.0,13.973901639344264,0.3844125,393.0,4847
2004,Gulbarga,Zaid,Coconut,Red,568,Spray,234.0,41.0,54.0,13.973901639344264,0.3844125,167.0,51239
2004,Gulbarga,Zaid,Coconut,Red,407,Spray,3105.0,42.0,58.0,13.973901639344264,0.3844125,71.0,216396
2004,Gulbarga,Zaid,Coconut,Red,177,Spray,3105.0,42.0,58.0,13.973901639344264,0.3844125,52.0,2644
2004,Gulbarga,Zaid,Coconut,Red,51,Spray,3105.0,42.0,59.0,13.973901639344264,0.3844125,12.0,44235
2004,Gulbarga,Zaid,Coconut,Red,173,Spray,236.0,43.0,50.0,13.973901639344264,0.3844125,51.0,203317
2004,Gulbarga,Zaid,Coconut,Red,201,Spray,236.0,43.0,54.0,13.973901639344264,0.3844125,61.0,2134
2018,Hassan,Kharif,Tea,Red Laterite,15,Spray,233.0,27.0,60.0,12.060887671232877,0.5000777777777777,5373.0,45608
2004,Hassan,Kharif,Paddy,Red Laterite,4,Spray,233.0,27.0,57.0,12.409475409836066,0.4651222222222222,6589.0,234581
2005,Hassan,Kharif,Paddy,Red Laterite,39,Spray,234.0,27.0,57.0,11.4912,0.3362,5107.0,646
2006,Hassan,Kharif,Paddy,Red Laterite,6,Spray,234.0,27.0,54.0,12.763923287671236,0.4772888888888889,5518.0,43562
2007,Hassan,Kharif,Paddy,Red Laterite,12,Spray,234.0,27.0,54.5,11.626619178082192,0.3796333333333334,4912.0,200000
2008,Hassan,Kharif,Paddy,Red Laterite,3,Spray,3105.0,27.2,56.6,11.760590163934427,0.4339777777777777,3830.0,4847
2009,Hassan,Kharif,Paddy,Red Laterite,17,Spray,3105.0,27.2,55.5,12.3314301369863,0.4845333333333333,313547.0,51239
2010,Hassan,Kharif,Paddy,Red Laterite,3,Spray,3105.0,27.2,58.5,11.197282191780822,0.4428888888888889,2783.0,216396
2011,Hassan,Kharif,Paddy,Red Laterite,9,Spray,236.0,27.0,59.5,12.588657534246574,0.4679555555555555,1533.0,2644
2012,Hassan,Kharif,Paddy,Red Laterite,21,Spray,236.0,27.0,55.0,12.175081967213115,0.3185777777777778,1647.0,44235
2013,Hassan,Kharif,Paddy,Red Laterite,11,Spray,2903.1,27.0,53.0,12.60424109589041,0.4517333333333333,975.0,203317
2014,Hassan,Kharif,Paddy,Red Laterite,4,Spray,2903.1,27.0,53.5,11.763024657534247,0.4841222222222223,2.0,2134
2015,Hassan,Kharif,Paddy,Red Laterite,15,Spray,2903.1,27.0,52.5,11.717852054794522,0.5406666666666667,836.0,45186
2016,Hassan,Kharif,Paddy,Red Laterite,8,Spray,2996.6,27.0,56.0,12.007081967213114,0.3877666666666666,806.0,238542
2017,Hassan,Kharif,Paddy,Red Laterite,29,Spray,2996.6,27.2,57.0,11.484493150684932,0.5799000000000001,880.0,1516
2018,Hassan,Kharif,Paddy,Red Laterite,1,Spray,2996.6,27.2,57.5,12.060887671232877,0.5000777777777777,770.0,200000
2004,Hassan,Kharif,Groundnut,Red Laterite,13736,Spray,3522.8,27.2,57.0,12.409475409836066,0.4651222222222222,395.0,4847
2005,Hassan,Kharif,Groundnut,Red Laterite,14003,Spray,3522.8,27.1,55.0,11.4912,0.3362,187.0,51239
2006,Hassan,Kharif,Groundnut,Red Laterite,14179,Spray,3522.8,27.1,56.0,12.763923287671236,0.4772888888888889,187.0,216396
2007,Hassan,Kharif,Groundnut,Red Laterite,14319,Spray,2903.1,27.1,54.0,11.626619178082192,0.3796333333333334,121.0,2644
2008,Hassan,Kharif,Groundnut,Red Laterite,14464,Spray,2903.1,26.8,58.0,11.760590163934427,0.4339777777777777,103.0,44235
2009,Hassan,Kharif,Groundnut,Red Laterite,14876,Spray,2903.1,26.8,58.0,12.3314301369863,0.4845333333333333,71.0,203317
2010,Hassan,Kharif,Groundnut,Red Laterite,14976,Spray,2996.6,26.8,59.0,11.197282191780822,0.4428888888888889,3961.0,2134
2011,Hassan,Kharif,Groundnut,Red Laterite,15009,Spray,2996.6,37.0,50.0,12.588657534246574,0.4679555555555555,4247.0,45186
2012,Hassan,Kharif,Groundnut,Black Cotton,15114,Spray,2996.6,37.0,54.0,12.175081967213115,0.3185777777777778,3290.0,238542
2013,Hassan,Kharif,Groundnut,Black Cotton,16224,Spray,3522.8,37.0,53.0,12.60424109589041,0.4517333333333333,3138.0,1516
2014,Hassan,Kharif,Groundnut,Black Cotton,17095,Spray,3522.8,38.0,52.0,11.763024657534247,0.4841222222222223,3423.0,57259
2015,Hassan,Kharif,Groundnut,Black Cotton,17512,Spray,3522.8,38.0,51.0,11.717852054794522,0.5406666666666667,3899.0,234779
2016,Hassan,Kharif,Groundnut,Black Cotton,17587,Spray,3729.8,38.0,57.0,12.007081967213114,0.3877666666666666,4015.0,1493
2017,Hassan,Kharif,Groundnut,Black Cotton,17771,Spray,3729.8,39.0,57.0,11.484493150684932,0.5799000000000001,4279.0,64409
2018,Hassan,Kharif,Groundnut,Black Cotton,17825,Spray,3729.8,39.0,60.0,12.060887671232877,0.5000777777777777,4167.0,249978
2004,Hassan,Kharif,Blackgram,Black Cotton,3147,Spray,2746.2,39.0,57.0,12.409475409836066,0.4651222222222222,4479.0,637
2005,Hassan,Kharif,Blackgram,Black Cotton,2578,Spray,2746.2,40.0,57.0,11.4912,0.3362,3699.0,43311
2006,Hassan,Kharif,Blackgram,Black Cotton,1591,Spray,2746.2,40.0,54.0,12.763923287671236,0.4772888888888889,4904.0,24848
2007,Hassan,Kharif,Blackgram,Black Cotton,1298,Spray,3360.0,40.0,54.5,11.626619178082192,0.3796333333333334,2821.0,761
2008,Hassan,Kharif,Blackgram,Black Cotton,4,Spray,3360.0,41.0,56.6,11.760590163934427,0.4339777777777777,3472.0,45608
2009,Hassan,Kharif,Blackgram,Black Cotton,1122,Drip,3360.0,41.0,55.5,12.3314301369863,0.4845333333333333,3647.0,234581
2010,Hassan,Kharif,Blackgram,Black Cotton,917,Drip,3605.4,41.0,58.5,11.197282191780822,0.4428888888888889,393.0,646
2011,Hassan,Kharif,Blackgram,Black Cotton,819,Drip,3605.4,42.0,59.5,12.588657534246574,0.4679555555555555,167.0,43562
2012,Hassan,Kharif,Blackgram,Black Cotton,619,Drip,3605.4,42.0,55.0,12.175081967213115,0.3185777777777778,71.0,200000
2013,Hassan,Kharif,Blackgram,Black Cotton,391,Drip,3512.4,42.0,53.0,12.60424109589041,0.4517333333333333,52.0,4847
2014,Hassan,Kharif,Blackgram,Black Cotton,211,Drip,3512.4,43.0,53.5,11.763024657534247,0.4841222222222223,313547.0,51239
2015,Hassan,Kharif,Blackgram,Black Cotton,153,Drip,3512.4,43.0,52.5,11.717852054794522,0.5406666666666667,2783.0,216396
2016,Hassan,Kharif,Blackgram,Black Cotton,111,Drip,3296.0,27.0,56.0,12.007081967213114,0.3877666666666666,1533.0,2644
2017,Hassan,Kharif,Blackgram,Black Cotton,76,Drip,3296.0,27.0,59.5,11.484493150684932,0.5799000000000001,1647.0,44235
2018,Hassan,Kharif,Blackgram,Black Cotton,53,Drip,3296.0,27.0,55.0,12.060887671232877,0.5000777777777777,975.0,203317
2004,Hassan,Kharif,Cashew,Black Cotton,2688,Drip,3550.0,27.0,53.0,12.409475409836066,0.4651222222222222,2.0,2134
2005,Hassan,Kharif,Cashew,Black Cotton,2311,Drip,3550.0,27.0,53.5,11.4912,0.3362,836.0,45186
2006,Hassan,Kharif,Cashew,Black Cotton,2188,Drip,3550.0,27.0,52.5,12.763923287671236,0.4772888888888889,806.0,238542
2007,Hassan,Kharif,Cashew,Sandy,1998,Drip,3654.0,27.2,56.0,11.626619178082192,0.3796333333333334,880.0,1516
2008,Hassan,Kharif,Cashew,Sandy,2006,Drip,3654.0,27.2,57.0,11.760590163934427,0.4339777777777777,770.0,57259
2009,Hassan,Kharif,Cashew,Sandy,2034,Drip,3654.0,27.2,57.5,12.3314301369863,0.4845333333333333,395.0,234779
2010,Hassan,Kharif,Cashew,Sandy,2035,Drip,233.0,27.0,57.0,11.197282191780822,0.4428888888888889,187.0,1493
2011,Hassan,Kharif,Cashew,Sandy,2074,Drip,233.0,27.0,55.0,12.588657534246574,0.4679555555555555,187.0,64409
2012,Hassan,Kharif,Cashew,Sandy,2127,Drip,233.0,27.0,56.0,12.175081967213115,0.3185777777777778,121.0,249978
2013,Hassan,Kharif,Cashew,Sandy,2090,Drip,234.0,27.0,54.0,12.60424109589041,0.4517333333333333,103.0,637
2014,Hassan,Kharif,Cashew,Sandy,2059,Drip,234.0,27.0,58.0,11.763024657534247,0.4841222222222223,71.0,43311
2015,Hassan,Kharif,Cashew,Sandy,2050,Drip,234.0,27.0,58.0,11.717852054794522,0.5406666666666667,3961.0,24848
2016,Hassan,Kharif,Cashew,Sandy,1865,Drip,3105.0,27.2,59.0,12.007081967213114,0.3877666666666666,4247.0,761
2017,Hassan,Kharif,Cashew,Sandy,1841,Drip,3105.0,27.2,50.0,11.484493150684932,0.5799000000000001,3290.0,45608
2018,Hassan,Kharif,Cashew,Sandy,1799,Drip,3105.0,27.2,54.0,12.060887671232877,0.5000777777777777,3138.0,234581
2004,Hassan,Kharif,Coconut,Sandy,1468,Drip,236.0,27.1,53.0,12.409475409836066,0.4651222222222222,3423.0,646
2005,Hassan,Kharif,Coconut,Sandy,568,Drip,236.0,27.1,59.5,11.4912,0.3362,3899.0,43562
2006,Hassan,Kharif,Coconut,Sandy,407,Drip,2903.1,27.1,55.0,12.763923287671236,0.4772888888888889,4015.0,200000
2007,Hassan,Kharif,Coconut,Sandy,177,Drip,2903.1,26.8,53.0,11.626619178082192,0.3796333333333334,4279.0,4847
2008,Hassan,Kharif,Coconut,Sandy,51,Drip,2903.1,26.8,53.5,11.760590163934427,0.4339777777777777,4167.0,51239
2009,Hassan,Kharif,Coconut,Sandy,173,Drip,2996.6,26.8,52.5,12.3314301369863,0.4845333333333333,4479.0,216396
2010,Hassan,Kharif,Coconut,Sandy,201,Drip,2996.6,37.0,56.0,11.197282191780822,0.4428888888888889,3699.0,2644
2011,Hassan,Kharif,Coconut,Sandy,206,Drip,2996.6,37.0,57.0,12.588657534246574,0.4679555555555555,4904.0,44235
2012,Hassan,Kharif,Coconut,Sandy,243,Drip,3522.8,37.0,57.5,12.175081967213115,0.3185777777777778,2821.0,203317
2013,Hassan,Kharif,Coconut,Sandy,123,Drip,3522.8,38.0,57.0,12.60424109589041,0.4517333333333333,3472.0,2134
2014,Hassan,Kharif,Coconut,Sandy,82,Drip,3522.8,38.0,55.0,11.763024657534247,0.4841222222222223,3647.0,45186
2015,Hassan,Kharif,Coconut,Sandy,74,Drip,2903.1,38.0,56.0,11.717852054794522,0.5406666666666667,393.0,238542
2016,Hassan,Kharif,Coconut,Sandy,18,Drip,2903.1,39.0,54.0,12.007081967213114,0.3877666666666666,167.0,1516
2017,Hassan,Kharif,Coconut,Laterite,37,Drip,2903.1,39.0,58.0,11.484493150684932,0.5799000000000001,71.0,200000
