State,Station_ID,Date,Year,Month,Precipitation_mm,Attributes
Arizona,GHCND:US1AZMR0058,2015-01-01T00:00:00,2015,01,30.1,"2,,,N"
Arizona,GHCND:US1AZMR0068,2015-01-01T00:00:00,2015,01,47.3,",,,N"
Arizona,GHCND:US1AZMR0069,2015-01-01T00:00:00,2015,01,30.0,"5,,,N"
Arizona,GHCND:US1AZMR0070,2015-01-01T00:00:00,2015,01,25.2,"1,,,N"
Arizona,GHCND:US1AZMR0071,2015-01-01T00:00:00,2015,01,31.0,"2,,,N"
Arizona,GHCND:US1AZMR0075,2015-01-01T00:00:00,2015,01,34.1,",,,N"
Arizona,GHCND:US1AZMR0082,2015-01-01T00:00:00,2015,01,29.5,",,,N"
Arizona,GHCND:US1AZMR0096,2015-01-01T00:00:00,2015,01,41.7,",,,N"
Arizona,GHCND:US1AZMR0103,2015-01-01T00:00:00,2015,01,24.6,",,,N"
Arizona,GHCND:US1AZMR0105,2015-01-01T00:00:00,2015,01,58.9,",,,N"
Arizona,GHCND:US1AZMR0111,2015-01-01T00:00:00,2015,01,21.1,",,,N"
Arizona,GHCND:US1AZMR0131,2015-01-01T00:00:00,2015,01,25.2,",,,N"
Arizona,GHCND:US1AZMR0132,2015-01-01T00:00:00,2015,01,18.8,",,,N"
Arizona,GHCND:US1AZMR0138,2015-01-01T00:00:00,2015,01,26.4,",,,N"
Arizona,GHCND:US1AZMR0140,2015-01-01T00:00:00,2015,01,20.8,"1,,,N"
Arizona,GHCND:US1AZMR0157,2015-01-01T00:00:00,2015,01,29.8,",,,N"
Arizona,GHCND:US1AZMR0158,2015-01-01T00:00:00,2015,01,51.1,"2,,,N"
Arizona,GHCND:US1AZMR0160,2015-01-01T00:00:00,2015,01,24.6,",,,N"
Arizona,GHCND:US1AZMR0161,2015-01-01T00:00:00,2015,01,37.1,",,,N"
Arizona,GHCND:US1AZMR0162,2015-01-01T00:00:00,2015,01,20.0,",,,N"
Arizona,GHCND:US1AZMR0164,2015-01-01T00:00:00,2015,01,42.4,"3,,,N"
Arizona,GHCND:US1AZMR0170,2015-01-01T00:00:00,2015,01,25.1,"1,a,,N"
Arizona,GHCND:US1AZMR0190,2015-01-01T00:00:00,2015,01,20.8,"1,,,N"
Arizona,GHCND:US1AZMR0197,2015-01-01T00:00:00,2015,01,29.0,",,,N"
Arizona,GHCND:US1AZMR0198,2015-01-01T00:00:00,2015,01,23.2,"2,,,N"
Arizona,GHCND:US1AZMR0203,2015-01-01T00:00:00,2015,01,28.5,"1,,,N"
Arizona,GHCND:US1AZMR0207,2015-01-01T00:00:00,2015,01,45.2,",,,N"
Arizona,GHCND:US1AZMR0209,2015-01-01T00:00:00,2015,01,21.6,",,,N"
Arizona,GHCND:US1AZMR0211,2015-01-01T00:00:00,2015,01,25.6,",,,N"
Arizona,GHCND:US1AZMR0218,2015-01-01T00:00:00,2015,01,41.9,",,,N"
Arizona,GHCND:US1AZMR0220,2015-01-01T00:00:00,2015,01,25.9,",,,N"
Arizona,GHCND:US1AZMR0221,2015-01-01T00:00:00,2015,01,47.1,",,,N"
Arizona,GHCND:US1AZMR0222,2015-01-01T00:00:00,2015,01,25.1,"1,,,N"
Arizona,GHCND:US1AZMR0226,2015-01-01T00:00:00,2015,01,23.3,"2,,,N"
Arizona,GHCND:US1AZMR0228,2015-01-01T00:00:00,2015,01,26.9,",,,N"
Arizona,GHCND:US1AZMR0232,2015-01-01T00:00:00,2015,01,59.4,",,,N"
Arizona,GHCND:US1AZMR0234,2015-01-01T00:00:00,2015,01,25.4,",,,N"
Arizona,GHCND:US1AZMR0239,2015-01-01T00:00:00,2015,01,28.2,",,,N"
Arizona,GHCND:US1AZMR0242,2015-01-01T00:00:00,2015,01,25.7,",,,N"
Arizona,GHCND:US1AZMR0244,2015-01-01T00:00:00,2015,01,43.2,",,,N"
Arizona,GHCND:US1AZMR0245,2015-01-01T00:00:00,2015,01,23.6,",,,N"
Arizona,GHCND:US1AZMR0246,2015-01-01T00:00:00,2015,01,30.3,",,,N"
Arizona,GHCND:US1AZMR0255,2015-01-01T00:00:00,2015,01,46.2,"1,,,N"
Arizona,GHCND:US1AZMR0259,2015-01-01T00:00:00,2015,01,26.0,",,,N"
Arizona,GHCND:US1AZMR0260,2015-01-01T00:00:00,2015,01,29.2,",,,N"
Arizona,GHCND:US1AZMR0261,2015-01-01T00:00:00,2015,01,41.2,",,,N"
Arizona,GHCND:US1AZMR0264,2015-01-01T00:00:00,2015,01,31.0,",,,N"
Arizona,GHCND:US1AZMR0267,2015-01-01T00:00:00,2015,01,36.9,"3,,,N"
Arizona,GHCND:US1AZMR0278,2015-01-01T00:00:00,2015,01,30.0,",,,N"
Arizona,GHCND:US1AZMR0287,2015-01-01T00:00:00,2015,01,29.6,",,,N"
Arizona,GHCND:US1AZMR0288,2015-01-01T00:00:00,2015,01,64.1,",,,N"
Arizona,GHCND:US1AZMR0289,2015-01-01T00:00:00,2015,01,27.5,"3,,,N"
Arizona,GHCND:US1AZMR0292,2015-01-01T00:00:00,2015,01,24.7,",,,N"
Arizona,GHCND:US1AZMR0313,2015-01-01T00:00:00,2015,01,27.9,",,,N"
Arizona,GHCND:US1AZMR0326,2015-01-01T00:00:00,2015,01,23.6,",,,N"
Arizona,GHCND:US1AZMR0334,2015-01-01T00:00:00,2015,01,24.4,",,,N"
Arizona,GHCND:US1AZMR0338,2015-01-01T00:00:00,2015,01,31.4,"4,,,N"
Arizona,GHCND:US1AZMR0341,2015-01-01T00:00:00,2015,01,34.2,"1,,,N"
Arizona,GHCND:US1AZMR0342,2015-01-01T00:00:00,2015,01,49.5,",,,N"
Arizona,GHCND:US1AZMR0343,2015-01-01T00:00:00,2015,01,24.7,",,,N"
Arizona,GHCND:US1AZMR0344,2015-01-01T00:00:00,2015,01,26.8,"1,,,N"
Arizona,GHCND:US1AZMR0349,2015-01-01T00:00:00,2015,01,21.2,",,,N"
Arizona,GHCND:US1AZMR0352,2015-01-01T00:00:00,2015,01,31.5,",,,N"
Arizona,GHCND:US1AZMR0353,2015-01-01T00:00:00,2015,01,25.1,",,,N"
Arizona,GHCND:US1AZMR0356,2015-01-01T00:00:00,2015,01,21.9,"1,,,N"
Arizona,GHCND:US1AZMR0357,2015-01-01T00:00:00,2015,01,31.1,",,,N"
Arizona,GHCND:US1AZMR0359,2015-01-01T00:00:00,2015,01,33.9,",,,N"
Arizona,GHCND:US1AZMR0372,2015-01-01T00:00:00,2015,01,40.1,",,,N"
Arizona,GHCND:US1AZMR0373,2015-01-01T00:00:00,2015,01,41.9,",,,N"
Arizona,GHCND:US1AZMR0375,2015-01-01T00:00:00,2015,01,38.4,",,,N"
Arizona,GHCND:US1AZMR0377,2015-01-01T00:00:00,2015,01,23.1,",,,N"
Arizona,GHCND:US1AZMR0378,2015-01-01T00:00:00,2015,01,36.9,",,,N"
Arizona,GHCND:US1AZMR0379,2015-01-01T00:00:00,2015,01,22.3,",,,N"
Arizona,GHCND:US1AZMR0382,2015-01-01T00:00:00,2015,01,23.7,"4,,,N"
Arizona,GHCND:US1AZMR0384,2015-01-01T00:00:00,2015,01,49.1,",,,N"
Arizona,GHCND:US1AZMR0387,2015-01-01T00:00:00,2015,01,34.8,"2,,,N"
Arizona,GHCND:US1AZMR0398,2015-01-01T00:00:00,2015,01,33.1,",a,,N"
Arizona,GHCND:US1AZMR0402,2015-01-01T00:00:00,2015,01,23.3,",,,N"
Arizona,GHCND:US1AZMR0409,2015-01-01T00:00:00,2015,01,34.5,",,,N"
Arizona,GHCND:US1AZMR0410,2015-01-01T00:00:00,2015,01,21.9,"2,,,N"
Arizona,GHCND:US1AZNV0003,2015-01-01T00:00:00,2015,01,60.5,"1,,,N"
Arizona,GHCND:US1AZNV0007,2015-01-01T00:00:00,2015,01,74.9,",,,N"
Arizona,GHCND:US1AZNV0009,2015-01-01T00:00:00,2015,01,45.3,"2,,,N"
Arizona,GHCND:US1AZNV0010,2015-01-01T00:00:00,2015,01,62.7,",,,N"
Arizona,GHCND:US1AZNV0012,2015-01-01T00:00:00,2015,01,46.6,",,,N"
Arizona,GHCND:US1AZPM0002,2015-01-01T00:00:00,2015,01,68.5,",,,N"
Arizona,GHCND:US1AZPM0003,2015-01-01T00:00:00,2015,01,59.2,",,,N"
Arizona,GHCND:US1AZPM0005,2015-01-01T00:00:00,2015,01,27.2,"1,,,N"
Arizona,GHCND:US1AZPM0007,2015-01-01T00:00:00,2015,01,83.1,",,,N"
Arizona,GHCND:US1AZPM0010,2015-01-01T00:00:00,2015,01,65.2,",,,N"
Arizona,GHCND:US1AZPM0013,2015-01-01T00:00:00,2015,01,55.6,",a,,N"
Arizona,GHCND:US1AZPM0014,2015-01-01T00:00:00,2015,01,76.2,",,,N"
Arizona,GHCND:US1AZPM0031,2015-01-01T00:00:00,2015,01,37.4,",,,N"
Arizona,GHCND:US1AZPM0038,2015-01-01T00:00:00,2015,01,52.1,"2,,,N"
Arizona,GHCND:US1AZPM0040,2015-01-01T00:00:00,2015,01,83.4,",,,N"
Arizona,GHCND:US1AZPM0046,2015-01-01T00:00:00,2015,01,55.1,",,,N"
Arizona,GHCND:US1AZPM0047,2015-01-01T00:00:00,2015,01,60.4,",a,,N"
Arizona,GHCND:US1AZPM0049,2015-01-01T00:00:00,2015,01,54.6,",,,N"
Arizona,GHCND:US1AZPM0050,2015-01-01T00:00:00,2015,01,88.5,",,,N"
Arizona,GHCND:US1AZPM0051,2015-01-01T00:00:00,2015,01,78.7,",a,,N"
Arizona,GHCND:US1AZPM0062,2015-01-01T00:00:00,2015,01,74.5,",,,N"
Arizona,GHCND:US1AZPM0063,2015-01-01T00:00:00,2015,01,52.6,",,,N"
Arizona,GHCND:US1AZPM0069,2015-01-01T00:00:00,2015,01,62.9,",,,N"
Arizona,GHCND:US1AZPM0071,2015-01-01T00:00:00,2015,01,68.1,",,,N"
Arizona,GHCND:US1AZPM0072,2015-01-01T00:00:00,2015,01,71.9,",,,N"
Arizona,GHCND:US1AZPM0077,2015-01-01T00:00:00,2015,01,12.2,"4,,,N"
Arizona,GHCND:US1AZPM0081,2015-01-01T00:00:00,2015,01,76.4,",,,N"
Arizona,GHCND:US1AZPM0082,2015-01-01T00:00:00,2015,01,84.7,",,,N"
Arizona,GHCND:US1AZPM0083,2015-01-01T00:00:00,2015,01,64.0,"1,,,N"
Arizona,GHCND:US1AZPM0087,2015-01-01T00:00:00,2015,01,72.4,",,,N"
Arizona,GHCND:US1AZPM0091,2015-01-01T00:00:00,2015,01,52.7,",,,N"
Arizona,GHCND:US1AZPM0094,2015-01-01T00:00:00,2015,01,22.7,"2,,,N"
Arizona,GHCND:US1AZPM0101,2015-01-01T00:00:00,2015,01,59.2,",,,N"
Arizona,GHCND:US1AZPM0103,2015-01-01T00:00:00,2015,01,61.3,",a,,N"
Arizona,GHCND:US1AZPM0106,2015-01-01T00:00:00,2015,01,57.2,",,,N"
Arizona,GHCND:US1AZPM0107,2015-01-01T00:00:00,2015,01,60.0,"1,,,N"
Arizona,GHCND:US1AZPM0108,2015-01-01T00:00:00,2015,01,65.4,",,,N"
Arizona,GHCND:US1AZPM0109,2015-01-01T00:00:00,2015,01,64.2,",,,N"
Arizona,GHCND:US1AZPM0111,2015-01-01T00:00:00,2015,01,67.6,",,,N"
Arizona,GHCND:US1AZPM0112,2015-01-01T00:00:00,2015,01,69.9,",,,N"
Arizona,GHCND:US1AZPM0118,2015-01-01T00:00:00,2015,01,62.1,"2,,,N"
Arizona,GHCND:US1AZPM0119,2015-01-01T00:00:00,2015,01,69.7,",,,N"
Arizona,GHCND:US1AZPM0123,2015-01-01T00:00:00,2015,01,49.6,",,,N"
Arizona,GHCND:US1AZPM0124,2015-01-01T00:00:00,2015,01,61.2,",,,N"
Arizona,GHCND:US1AZPM0127,2015-01-01T00:00:00,2015,01,69.5,",,,N"
Arizona,GHCND:US1AZPM0132,2015-01-01T00:00:00,2015,01,72.7,",,,N"
Arizona,GHCND:US1AZPM0135,2015-01-01T00:00:00,2015,01,64.6,",,,N"
Arizona,GHCND:US1AZPM0137,2015-01-01T00:00:00,2015,01,61.6,",,,N"
Arizona,GHCND:US1AZPM0139,2015-01-01T00:00:00,2015,01,68.7,",,,N"
Arizona,GHCND:US1AZPM0141,2015-01-01T00:00:00,2015,01,71.9,",,,N"
Arizona,GHCND:US1AZPM0143,2015-01-01T00:00:00,2015,01,76.7,",,,N"
Arizona,GHCND:US1AZPM0145,2015-01-01T00:00:00,2015,01,73.1,",,,N"
Arizona,GHCND:US1AZPM0146,2015-01-01T00:00:00,2015,01,77.3,",,,N"
Arizona,GHCND:US1AZPM0147,2015-01-01T00:00:00,2015,01,74.4,",,,N"
Arizona,GHCND:US1AZPM0148,2015-01-01T00:00:00,2015,01,60.9,",,,N"
Arizona,GHCND:US1AZPM0160,2015-01-01T00:00:00,2015,01,62.5,",,,N"
Arizona,GHCND:US1AZPM0161,2015-01-01T00:00:00,2015,01,10.2,"1,,,N"
Arizona,GHCND:US1AZPM0162,2015-01-01T00:00:00,2015,01,67.2,"1,,,N"
Arizona,GHCND:US1AZPM0164,2015-01-01T00:00:00,2015,01,73.5,"5,,,N"
Arizona,GHCND:US1AZPM0169,2015-01-01T00:00:00,2015,01,81.1,"3,,,N"
Arizona,GHCND:US1AZPM0172,2015-01-01T00:00:00,2015,01,50.0,"1,,,N"
Arizona,GHCND:US1AZPM0176,2015-01-01T00:00:00,2015,01,58.2,",,,N"
Arizona,GHCND:US1AZPM0181,2015-01-01T00:00:00,2015,01,56.7,",,,N"
Arizona,GHCND:US1AZPM0184,2015-01-01T00:00:00,2015,01,81.9,",,,N"
Arizona,GHCND:US1AZPM0185,2015-01-01T00:00:00,2015,01,65.4,",a,,N"
Arizona,GHCND:US1AZPM0190,2015-01-01T00:00:00,2015,01,74.2,",,,N"
Arizona,GHCND:US1AZPM0191,2015-01-01T00:00:00,2015,01,54.6,",,,N"
Arizona,GHCND:US1AZPM0193,2015-01-01T00:00:00,2015,01,55.5,"1,,,N"
Arizona,GHCND:US1AZPM0194,2015-01-01T00:00:00,2015,01,50.2,",,,N"
Arizona,GHCND:US1AZPM0198,2015-01-01T00:00:00,2015,01,89.2,"1,,,N"
Arizona,GHCND:US1AZPM0201,2015-01-01T00:00:00,2015,01,76.3,",,,N"
Arizona,GHCND:US1AZPM0204,2015-01-01T00:00:00,2015,01,43.6,"1,,,N"
Arizona,GHCND:US1AZPM0206,2015-01-01T00:00:00,2015,01,55.5,",,,N"
Arizona,GHCND:US1AZPM0208,2015-01-01T00:00:00,2015,01,55.2,",,,N"
Arizona,GHCND:US1AZPM0210,2015-01-01T00:00:00,2015,01,69.4,",,,N"
Arizona,GHCND:US1AZPM0213,2015-01-01T00:00:00,2015,01,67.9,",,,N"
Arizona,GHCND:US1AZPM0214,2015-01-01T00:00:00,2015,01,69.0,",,,N"
Arizona,GHCND:US1AZPM0215,2015-01-01T00:00:00,2015,01,71.2,",,,N"
Arizona,GHCND:US1AZPM0229,2015-01-01T00:00:00,2015,01,74.2,"3,,,N"
Arizona,GHCND:US1AZPM0230,2015-01-01T00:00:00,2015,01,69.5,",,,N"
Arizona,GHCND:US1AZPM0231,2015-01-01T00:00:00,2015,01,73.5,",,,N"
Arizona,GHCND:US1AZPM0233,2015-01-01T00:00:00,2015,01,73.0,",,,N"
Arizona,GHCND:US1AZPM0234,2015-01-01T00:00:00,2015,01,49.1,",,,N"
Arizona,GHCND:US1AZPM0244,2015-01-01T00:00:00,2015,01,55.9,"1,,,N"
Arizona,GHCND:US1AZPM0245,2015-01-01T00:00:00,2015,01,76.1,",,,N"
Arizona,GHCND:US1AZPM0247,2015-01-01T00:00:00,2015,01,23.2,"2,,,N"
Arizona,GHCND:US1AZPM0250,2015-01-01T00:00:00,2015,01,26.4,",,,N"
Arizona,GHCND:US1AZPM0252,2015-01-01T00:00:00,2015,01,46.3,",,,N"
Arizona,GHCND:US1AZPM0254,2015-01-01T00:00:00,2015,01,51.1,",,,N"
Arizona,GHCND:US1AZPM0261,2015-01-01T00:00:00,2015,01,73.6,",,,N"
Arizona,GHCND:US1AZPN0006,2015-01-01T00:00:00,2015,01,65.0,",,,N"
Arizona,GHCND:US1AZPN0007,2015-01-01T00:00:00,2015,01,45.7,"1,,,N"
Arizona,GHCND:US1AZPN0008,2015-01-01T00:00:00,2015,01,70.9,",,,N"
Arizona,GHCND:US1AZPN0010,2015-01-01T00:00:00,2015,01,68.6,",,,N"
Arizona,GHCND:US1AZPN0016,2015-01-01T00:00:00,2015,01,53.1,"2,,,N"
Arizona,GHCND:US1AZPN0020,2015-01-01T00:00:00,2015,01,57.2,",,,N"
Arizona,GHCND:US1AZPN0024,2015-01-01T00:00:00,2015,01,67.6,",,,N"
Arizona,GHCND:US1AZPN0025,2015-01-01T00:00:00,2015,01,68.0,",,,N"
Arizona,GHCND:US1AZPN0029,2015-01-01T00:00:00,2015,01,79.3,"1,,,N"
Arizona,GHCND:US1AZPN0033,2015-01-01T00:00:00,2015,01,25.0,",,,N"
Arizona,GHCND:US1AZPN0035,2015-01-01T00:00:00,2015,01,78.1,",,,N"
Arizona,GHCND:US1AZPN0037,2015-01-01T00:00:00,2015,01,29.7,",,,N"
Arizona,GHCND:US1AZPN0049,2015-01-01T00:00:00,2015,01,65.2,",,,N"
Arizona,GHCND:US1AZPN0050,2015-01-01T00:00:00,2015,01,66.3,",,,N"
Arizona,GHCND:US1AZPN0053,2015-01-01T00:00:00,2015,01,72.9,"2,,,N"
Arizona,GHCND:US1AZPN0059,2015-01-01T00:00:00,2015,01,59.7,",,,N"
Arizona,GHCND:US1AZSC0001,2015-01-01T00:00:00,2015,01,69.4,",,,N"
Arizona,GHCND:US1AZSC0007,2015-01-01T00:00:00,2015,01,61.0,"2,,,N"
Arizona,GHCND:US1AZSC0010,2015-01-01T00:00:00,2015,01,43.9,",,,N"
Arizona,GHCND:US1AZSC0013,2015-01-01T00:00:00,2015,01,54.3,",,,N"
Arizona,GHCND:US1AZYM0001,2015-01-01T00:00:00,2015,01,30.8,",,,N"
Arizona,GHCND:US1AZYM0002,2015-01-01T00:00:00,2015,01,3.9,",,,N"
Arizona,GHCND:US1AZYM0004,2015-01-01T00:00:00,2015,01,31.6,"2,,,N"
Arizona,GHCND:US1AZYM0007,2015-01-01T00:00:00,2015,01,14.1,",,,N"
Arizona,GHCND:US1AZYV0001,2015-01-01T00:00:00,2015,01,58.8,",,,N"
Arizona,GHCND:US1AZYV0005,2015-01-01T00:00:00,2015,01,75.4,",,,N"
Arizona,GHCND:US1AZYV0007,2015-01-01T00:00:00,2015,01,53.1,",,,N"
Arizona,GHCND:US1AZYV0008,2015-01-01T00:00:00,2015,01,68.4,",,,N"
Arizona,GHCND:US1AZYV0017,2015-01-01T00:00:00,2015,01,61.2,",,,N"
Arizona,GHCND:US1AZYV0018,2015-01-01T00:00:00,2015,01,72.9,",,,N"
Arizona,GHCND:US1AZYV0022,2015-01-01T00:00:00,2015,01,48.0,"1,,,N"
Arizona,GHCND:US1AZYV0029,2015-01-01T00:00:00,2015,01,26.7,"4,,,N"
Arizona,GHCND:US1AZYV0030,2015-01-01T00:00:00,2015,01,60.3,",,,N"
Arizona,GHCND:US1AZYV0033,2015-01-01T00:00:00,2015,01,39.8,",,,N"
Arizona,GHCND:US1AZYV0034,2015-01-01T00:00:00,2015,01,68.1,"1,,,N"
Arizona,GHCND:US1AZYV0042,2015-01-01T00:00:00,2015,01,51.0,",,,N"
Arizona,GHCND:US1AZYV0049,2015-01-01T00:00:00,2015,01,63.1,"1,,,N"
Arizona,GHCND:US1AZYV0051,2015-01-01T00:00:00,2015,01,46.9,",,,N"
Arizona,GHCND:US1AZYV0052,2015-01-01T00:00:00,2015,01,66.6,"3,,,N"
Arizona,GHCND:US1AZYV0055,2015-01-01T00:00:00,2015,01,59.3,",,,N"
Arizona,GHCND:US1AZYV0056,2015-01-01T00:00:00,2015,01,59.3,",,,N"
Arizona,GHCND:USC00020060,2015-01-01T00:00:00,2015,01,27.9,",,,7"
Arizona,GHCND:USC00020080,2015-01-01T00:00:00,2015,01,23.2,",,,7"
Arizona,GHCND:USC00020100,2015-01-01T00:00:00,2015,01,25.1,"2,,,7"
Arizona,GHCND:USC00020159,2015-01-01T00:00:00,2015,01,28.0,",a,,7"
Arizona,GHCND:USC00020287,2015-01-01T00:00:00,2015,01,60.2,"2,,,7"
Arizona,GHCND:USC00020288,2015-01-01T00:00:00,2015,01,80.0,"1,,,7"
Arizona,GHCND:USC00020404,2015-01-01T00:00:00,2015,01,42.1,",,,7"
Arizona,GHCND:USC00020498,2015-01-01T00:00:00,2015,01,49.0,",,,7"
Arizona,GHCND:USC00020586,2015-01-01T00:00:00,2015,01,47.0,",,,7"
Arizona,GHCND:USC00020672,2015-01-01T00:00:00,2015,01,13.8,",,,7"
Arizona,GHCND:USC00020678,2015-01-01T00:00:00,2015,01,43.2,",,,7"
Arizona,GHCND:USC00020683,2015-01-01T00:00:00,2015,01,61.5,",,,7"
Arizona,GHCND:USC00020750,2015-01-01T00:00:00,2015,01,35.5,"1,,,7"
Arizona,GHCND:USC00020775,2015-01-01T00:00:00,2015,01,64.4,",,,7"
Arizona,GHCND:USC00020808,2015-01-01T00:00:00,2015,01,75.7,",,,7"
Arizona,GHCND:USC00020871,2015-01-01T00:00:00,2015,01,43.4,"2,,,7"
Arizona,GHCND:USC00020949,2015-01-01T00:00:00,2015,01,21.6,",,,7"
Arizona,GHCND:USC00021001,2015-01-01T00:00:00,2015,01,41.9,",,,7"
Arizona,GHCND:USC00021248,2015-01-01T00:00:00,2015,01,52.8,",,,7"
Arizona,GHCND:USC00021314,2015-01-01T00:00:00,2015,01,55.1,"1,,,7"
Arizona,GHCND:USC00021330,2015-01-01T00:00:00,2015,01,71.6,",,,7"
Arizona,GHCND:USC00021353,2015-01-01T00:00:00,2015,01,73.5,",,,7"
Arizona,GHCND:USC00021357,2015-01-01T00:00:00,2015,01,67.8,",,,7"
Arizona,GHCND:USC00021654,2015-01-01T00:00:00,2015,01,45.5,"2,,,7"
Arizona,GHCND:USC00021664,2015-01-01T00:00:00,2015,01,46.0,",,,7"
Arizona,GHCND:USC00022109,2015-01-01T00:00:00,2015,01,58.1,",,,7"
Arizona,GHCND:USC00022140,2015-01-01T00:00:00,2015,01,103.5,",,,7"
Arizona,GHCND:USC00022480,2015-01-01T00:00:00,2015,01,66.8,",,,7"
Arizona,GHCND:USC00022527,2015-01-01T00:00:00,2015,01,43.7,"1,,,7"
Arizona,GHCND:USC00022659,2015-01-01T00:00:00,2015,01,52.7,"2,,,7"
Arizona,GHCND:USC00022754,2015-01-01T00:00:00,2015,01,55.4,",,,7"
Arizona,GHCND:USC00022782,2015-01-01T00:00:00,2015,01,49.4,",,,7"
Arizona,GHCND:USC00023009,2015-01-01T00:00:00,2015,01,59.7,"1,a,,7"
Arizona,GHCND:USC00023150,2015-01-01T00:00:00,2015,01,35.3,"4,,,7"
Arizona,GHCND:USC00023190,2015-01-01T00:00:00,2015,01,46.2,"1,,,7"
Arizona,GHCND:USC00023448,2015-01-01T00:00:00,2015,01,93.3,",,,7"
Arizona,GHCND:USC00023501,2015-01-01T00:00:00,2015,01,72.6,",,,7"
Arizona,GHCND:USC00023582,2015-01-01T00:00:00,2015,01,38.0,",,,7"
Arizona,GHCND:USC00023584,2015-01-01T00:00:00,2015,01,40.9,",,,7"
Arizona,GHCND:USC00023668,2015-01-01T00:00:00,2015,01,51.6,"1,,,7"
Arizona,GHCND:USC00023828,2015-01-01T00:00:00,2015,01,61.5,"3,,,7"
