Year,Area,Rainfall,Temperature,Humidity,Soil_Type,NDVI,Wind_Speed,Yield,Price,RainTemp_Interaction,District_Chikmangaluru,District_Dakshina Kannada,District_Davangere,District_Hassan,District_Kalaburagi,District_Kasaragodu,District_Kodagu,District_Madikeri,District_Mysore,District_Raichur,Season_Rabi,Season_Zaid,Irrigation_Drip,Irrigation_Spray,Crops_Blackgram,Crops_Cardamum,Crops_Cashew,Crops_Cocoa,Crops_Coconut,Crops_Coffee,Crops_Cotton,Crops_Ginger,Crops_Groundnut,Crops_Paddy,Crops_Pepper,Crops_Tea
2004,4954,81.69,24.540526315789474,57.0,Red,0.5092,12.134842105263159,8838.0,43562,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5019,81.69,24.540526315789474,57.0,Red,0.5092,12.134842105263159,8954.0,200000,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5127,81.69,24.540526315789474,54.0,Red,0.5092,12.134842105263159,42915.0,4847,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5174,81.69,24.540526315789474,54.5,Red,0.5092,12.134842105263159,9230.0,51239,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5294,81.69,24.540526315789474,56.6,Red,0.5092,12.134842105263159,44313.0,216396,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5474,81.69,24.540526315789474,55.5,Red,0.5092,12.134842105263159,45820.0,2644,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,5864,81.69,24.540526315789474,58.5,Red,0.5092,12.134842105263159,49084.0,44235,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,7028,81.69,24.540526315789474,59.5,Red,0.5092,12.134842105263159,86311.0,203317,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,7403,81.69,24.540526315789474,55.0,Red,0.5092,12.134842105263159,57642.0,2134,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,7501,81.69,24.540526315789474,53.0,Red,0.5092,12.134842105263159,58405.0,45186,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,7714,81.69,24.540526315789474,53.5,Red,0.5092,12.134842105263159,60751.0,238542,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,7856,81.69,24.540526315789474,52.5,Red,0.5092,12.134842105263159,109506.0,1516,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,32,81.69,24.540526315789474,56.0,Red,0.5092,12.134842105263159,114.0,57259,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,1,81.69,24.540526315789474,57.0,Red,0.5092,12.134842105263159,3.0,234779,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,30,81.69,24.540526315789474,57.5,Red,0.5092,12.134842105263159,95.0,1493,2004.7155947368421,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,6,66.78,23.43697368421053,57.0,Red,0.4841222222222223,11.02121052631579,19.0,64409,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,15,66.78,23.43697368421053,55.0,Red,0.4841222222222223,11.02121052631579,54.0,249978,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,4,66.78,23.43697368421053,56.0,Red,0.4841222222222223,11.02121052631579,13.0,200000,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,39,66.78,23.43697368421053,54.0,Red,0.4841222222222223,11.02121052631579,123.0,4847,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,6,66.78,23.43697368421053,58.0,Red,0.4841222222222223,11.02121052631579,19.0,51239,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,12,66.78,23.43697368421053,58.0,Red,0.4841222222222223,11.02121052631579,32.0,216396,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,3,66.78,23.43697368421053,59.0,Red,0.4841222222222223,11.02121052631579,8.0,2644,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,17,66.78,23.43697368421053,50.0,Black,0.4841222222222223,11.02121052631579,50.0,44235,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,3,66.78,23.43697368421053,54.0,Black,0.4841222222222223,11.02121052631579,10.0,203317,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,9,66.78,23.43697368421053,53.0,Black,0.4841222222222223,11.02121052631579,29.0,2134,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,21,66.78,23.43697368421053,52.0,Black,0.4841222222222223,11.02121052631579,44.0,45186,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,11,66.78,23.43697368421053,51.0,Black,0.4841222222222223,11.02121052631579,33.0,238542,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,4,66.78,23.43697368421053,57.0,Black,0.4841222222222223,11.02121052631579,14.0,1516,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,15,66.78,23.43697368421053,57.0,Black,0.4841222222222223,11.02121052631579,56.0,57259,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,8,66.78,23.43697368421053,60.0,Black,0.4841222222222223,11.02121052631579,26.0,234779,1565.121102631579,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,29,188.35,22.83651315789474,57.0,Black,0.4841222222222223,10.263099337748345,98.0,1493,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,1,188.35,22.83651315789474,57.0,Black,0.4841222222222223,10.263099337748345,3.0,64409,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,13736,188.35,22.83651315789474,54.0,Black,0.4841222222222223,10.263099337748345,58637.0,249978,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14003,188.35,22.83651315789474,54.5,Black,0.4841222222222223,10.263099337748345,59777.0,637,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14179,188.35,22.83651315789474,56.6,Black,0.4841222222222223,10.263099337748345,60528.0,43311,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14319,188.35,22.83651315789474,55.5,Black,0.4841222222222223,10.263099337748345,61126.0,24848,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14464,188.35,22.83651315789474,58.5,Black,0.4841222222222223,10.263099337748345,623687.0,761,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14876,188.35,22.83651315789474,59.5,Black,0.4841222222222223,10.263099337748345,63504.0,45608,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,14976,188.35,22.83651315789474,55.0,Black,0.4841222222222223,10.263099337748345,63931.0,234581,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,15009,188.35,22.83651315789474,53.0,Black,0.4841222222222223,10.263099337748345,73730.0,646,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2004,15114,188.35,22.83651315789474,53.5,Black,0.4841222222222223,10.263099337748345,118416.0,43562,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,16224,188.35,22.83651315789474,52.5,Black,0.4841222222222223,10.263099337748345,130132.0,200000,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,17095,188.35,22.83651315789474,56.0,Black,0.4841222222222223,10.263099337748345,154889.0,4847,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,17512,188.35,22.83651315789474,57.0,Black,0.4841222222222223,10.263099337748345,171739.0,51239,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,17587,188.35,22.83651315789474,57.5,Black,0.4841222222222223,10.263099337748345,172475.0,216396,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,17771,188.35,22.83651315789474,57.0,Black,0.4841222222222223,10.263099337748345,177939.0,2644,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,17825,188.35,22.83651315789474,55.0,Black,0.4841222222222223,10.263099337748345,313547.0,44235,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,3147,188.35,22.83651315789474,56.0,Black,0.4841222222222223,10.263099337748345,2783.0,203317,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2578,188.35,22.83651315789474,54.0,Black,0.4841222222222223,10.263099337748345,1533.0,2134,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,1591,188.35,22.83651315789474,58.0,Black,0.4841222222222223,10.263099337748345,1647.0,45186,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,1298,188.35,22.83651315789474,58.0,Black,0.4841222222222223,10.263099337748345,975.0,238542,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,4,188.35,22.83651315789474,59.0,Black,0.4841222222222223,10.263099337748345,2.0,1516,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,1122,188.35,22.83651315789474,50.0,Black,0.4841222222222223,10.263099337748345,836.0,57259,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,917,188.35,22.83651315789474,54.0,Loam,0.4841222222222223,10.263099337748345,806.0,234779,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,819,188.35,22.83651315789474,53.0,Loam,0.4841222222222223,10.263099337748345,880.0,1493,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,619,188.35,22.83651315789474,52.0,Loam,0.4841222222222223,10.263099337748345,770.0,64409,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,391,188.35,22.83651315789474,51.0,Loam,0.4841222222222223,10.263099337748345,395.0,249978,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,211,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,187.0,637,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,153,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,187.0,43311,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,111,188.35,22.83651315789474,60.0,Loam,0.4841222222222223,10.263099337748345,121.0,24848,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,76,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,103.0,761,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,53,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,71.0,45608,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2688,188.35,22.83651315789474,54.0,Loam,0.4841222222222223,10.263099337748345,3961.0,234581,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2311,188.35,22.83651315789474,54.5,Loam,0.4841222222222223,10.263099337748345,4247.0,646,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2188,188.35,22.83651315789474,56.6,Loam,0.4841222222222223,10.263099337748345,3290.0,43562,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,1998,188.35,22.83651315789474,55.5,Loam,0.4841222222222223,10.263099337748345,3138.0,200000,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2006,188.35,22.83651315789474,58.5,Loam,0.4841222222222223,10.263099337748345,3423.0,4847,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2034,188.35,22.83651315789474,59.5,Loam,0.4841222222222223,10.263099337748345,3899.0,51239,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2035,188.35,22.83651315789474,55.0,Loam,0.4841222222222223,10.263099337748345,4015.0,216396,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2074,188.35,22.83651315789474,53.0,Loam,0.4841222222222223,10.263099337748345,4279.0,2644,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2127,188.35,22.83651315789474,53.5,Loam,0.4841222222222223,10.263099337748345,4167.0,44235,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2090,188.35,22.83651315789474,52.5,Loam,0.4841222222222223,10.263099337748345,4479.0,203317,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2059,188.35,22.83651315789474,56.0,Loam,0.4841222222222223,10.263099337748345,3699.0,2134,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2004,2050,188.35,22.83651315789474,57.0,Loam,0.4841222222222223,10.263099337748345,4904.0,45186,4301.257253289474,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
